"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Ndufc2",3.56244712584657e-10,-0.323631710726407,0.943,1,6.56238385052197e-06
"Sod2",4.14426152331741e-10,-0.273336821818095,0.967,0.988,7.63414415210301e-06
"Ndufb9",4.15331398230081e-10,-0.260301726141774,0.992,1,7.65081968679632e-06
"Tmsb10",4.41634704472582e-10,-0.392872806116976,0.967,1,8.13535289108943e-06
"Dusp18",4.51033354919572e-10,0.503214978969924,0.803,0.463,8.30848543097343e-06
"Lrp1b",4.810093173795e-10,0.405893581140336,0.926,0.646,8.86067263544776e-06
"Ndufb5",4.85549180008146e-10,-0.280894523989746,0.992,1,8.94430144493006e-06
"Cox5a",5.19298414608345e-10,-0.295062919706449,0.959,0.976,9.56599609550032e-06
"Ndufb11",5.3218132060877e-10,-0.289504029647295,0.967,1,9.80331210693416e-06
"Dctn3",5.50270382131129e-10,-0.296111229484646,0.951,0.988,1.01365307092375e-05
"Cpne5",6.78321497539883e-10,0.308445170696008,0.82,0.378,1.24953603061822e-05
"Etv5",7.33327595246797e-10,-0.386731299446781,0.623,0.939,1.35086276320413e-05
"Bmp3",7.39330405771697e-10,0.412191233423613,0.861,0.5,1.36192054047204e-05
"Ndufb10",7.98158792892734e-10,-0.25089010076701,0.975,0.988,1.4702883123877e-05
"Cdk17",8.01319370880793e-10,-0.333986217205593,0.926,0.988,1.47611041309951e-05
"Tpbg",8.06884834555486e-10,-0.382452166039509,0.041,0.39,1.48636255373466e-05
"Tmem47",9.66517128237498e-10,-0.545866705775327,0.443,0.707,1.78042120192629e-05
"Zfp703",9.82456516024828e-10,-0.561555263859027,0.426,0.646,1.80978314816934e-05
"Ubb",1.17817999170206e-09,-0.394483146165736,1,1,2.17032536271437e-05
"Slc4a10",1.20450622273797e-09,-0.261525946335406,0.992,0.988,2.21882091290562e-05
"Rab8b",1.22159395236544e-09,-0.483427279853255,0.377,0.78,2.25029821965238e-05
"Nrn1",1.32936602042799e-09,0.408499333351728,0.959,0.732,2.44882514623041e-05
"Syne1",1.36113079497871e-09,-0.353412508061457,0.926,0.988,2.50733903743028e-05
"Tmem132a",1.43332750571343e-09,-0.289017033570972,0.934,1,2.64033259827471e-05
"Nap1l5",1.51044180663687e-09,-0.265472146349037,0.992,1,2.78238485200578e-05
"Rgs4",1.54660362866184e-09,-0.383174967378479,0.877,0.976,2.84899854435797e-05
"Gm19410",1.55041796088903e-09,-0.551222738311258,0.32,0.61,2.85602492575369e-05
"Ndufa3",1.59410384172768e-09,-0.329700804460738,0.943,0.988,2.93649868684656e-05
"Ndufs7",1.60786420948446e-09,-0.272406300697559,0.943,1,2.96184666029132e-05
"Car4",1.81674041193067e-09,0.404374841251336,0.41,0.049,3.34661751281748e-05
"Slc25a3",1.86629140175087e-09,-0.290605761180338,0.984,1,3.43789539116529e-05
"Zfpm2",1.96381485327944e-09,-0.424639562018316,0.156,0.561,3.61754334122606e-05
"Atp5b",2.13434632990261e-09,-0.31086691032192,0.984,1,3.9316793743136e-05
"1700019D03Rik",2.2553644515398e-09,-0.394315282168805,0.361,0.768,4.15460685618147e-05
"Rspo2",2.39988019624742e-09,0.396311324200097,0.713,0.28,4.42081930950737e-05
"Mat2b",2.79086594050908e-09,-0.271865107759984,0.902,0.988,5.14105414901177e-05
"Ngb",3.0840370516792e-09,0.428007836123965,0.385,0.037,5.68110465289826e-05
