"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"BC005624",1.80840556901259e-14,0.290121361467456,0.98,0.889,3.3312638986781e-10
"Camkk1",1.89892095251748e-14,-0.337274596352654,0.651,0.879,3.49800228663246e-10
"Puf60",2.00753973742032e-14,0.387865578812481,0.893,0.768,3.69808895030197e-10
"Fam169a",2.04731704634259e-14,-0.278243264701645,0.711,0.879,3.77136273106769e-10
"Nt5c3",2.24018279261261e-14,0.289370525421017,0.977,0.859,4.12664072227168e-10
"Klhl29",2.38031321270577e-14,-0.333628553035011,0.345,0.606,4.38477496912529e-10
"Cldn10",2.51050165104898e-14,0.37580471551333,0.369,0.03,4.62459509139732e-10
"Smad3",2.57973295729569e-14,-0.344292097065082,0.239,0.515,4.7521260806344e-10
"Mobp",2.5834893229183e-14,-0.301249315231897,0.091,0.394,4.7590456817478e-10
"Erp29",2.616346749502e-14,0.254425533141407,0.99,0.949,4.81957234725764e-10
"1110004E09Rik",2.87064478636551e-14,0.349126484211975,0.806,0.485,5.2880147609639e-10
"Med30",2.88773278244086e-14,0.297238576503904,0.924,0.747,5.31949255853431e-10
"Lamp5",2.91548491493316e-14,-0.39505605295727,0.053,0.343,5.37061476179838e-10
"Zdhhc21",2.91651443923204e-14,-0.332180901496147,0.778,0.889,5.37251124850935e-10
"Chrna5",3.02553080569706e-14,0.294417753010858,0.276,0,5.57333029717455e-10
"Ten1",3.04353013402896e-14,0.317946951535245,0.909,0.677,5.60648685989474e-10
"Sntg1",3.35124117127567e-14,-0.269084600770492,0.276,0.525,6.17332136160691e-10
"Npas4",3.50463716425055e-14,0.449583443120036,0.902,0.657,6.45589212026593e-10
"Gpn3",3.58212034495788e-14,0.372067774713409,0.638,0.232,6.59862388744691e-10
"Ttpal",3.72324406962172e-14,-0.305153587808757,0.55,0.737,6.85858790065017e-10
"Ppm1m",3.79402678687012e-14,-0.328245979323833,0.114,0.414,6.98897674409345e-10
"Bcap31",3.94124884920723e-14,0.364328996142172,0.891,0.667,7.26017450512463e-10
"Plcxd3",4.27506280917637e-14,0.473293288520246,0.585,0.212,7.87509320078379e-10
"Otx1",4.36931753163652e-14,0.344670105363268,0.273,0,8.04871982502763e-10
"Pom121",4.60286369846056e-14,-0.294732476594609,0.749,0.899,8.4789352189342e-10
"Doc2a",4.75560332062915e-14,-0.347511529274548,0.533,0.828,8.76029687693096e-10
"Smoc2",4.85668466285427e-14,-0.427850747784796,0.07,0.343,8.94649881744385e-10
"Serpine2",5.04071779107041e-14,-0.350477539370651,0.031,0.283,9.28550624293081e-10
"Mrps15",5.1766590864082e-14,0.305795358531908,0.893,0.636,9.53592370307255e-10
"Zmat4",5.44304645307546e-14,-0.307765026574324,0.486,0.616,1.00266358712103e-09
"Pam",5.51168979041254e-14,-0.322750052326557,0.483,0.747,1.01530837629189e-09
"B9d2",5.61444389749061e-14,0.366896760765326,0.73,0.384,1.03423671035675e-09
"Car4",5.61670446683058e-14,-0.310584279636251,0.07,0.364,1.03465312983486e-09
"Msra",5.70461748402641e-14,-0.298713382842528,0.485,0.788,1.0508475867325e-09
"Gadd45gip1",5.89879083044717e-14,0.304375285952199,0.927,0.758,1.08661625887667e-09
"Tnrc18",5.92439930963245e-14,-0.327059316825654,0.47,0.778,1.09133359682739e-09
"St8sia2",6.2347349691687e-14,-0.275361416808329,0.022,0.242,1.14850052867057e-09
"Ift57",6.30994677680936e-14,0.36879246746465,0.836,0.586,1.16235529575605e-09
"Dtnbp1",6.47283136085738e-14,-0.311595309699989,0.552,0.798,1.19236026498354e-09
"Tmem145",6.54840767702089e-14,-0.311605958676586,0.201,0.525,1.20628217818402e-09
"Cops6",6.63526741600335e-14,0.286537541406076,0.978,0.899,1.22228261070198e-09
"Fbxl18",7.0732125351212e-14,-0.379244746519713,0.442,0.727,1.30295648109468e-09
"Spcs3",7.33979224970057e-14,-0.267607244705496,0.731,0.97,1.35206313031734e-09
"Eif2s1",7.35442780430701e-14,0.37255697310282,0.815,0.525,1.35475914583139e-09
"Mrpl21",7.5768976214012e-14,0.303852996052337,0.926,0.747,1.39574031083831e-09
"Rer1",7.76794905105817e-14,0.283862839639214,0.958,0.838,1.43093389469543e-09
"Gm8797",8.61099763730691e-14,0.361069998145203,0.794,0.465,1.58623187476831e-09
"Ngb",8.63970808702611e-14,-0.3191359374697,0.012,0.212,1.59152062671108e-09
"Asl",9.1903883689757e-14,0.400276598443257,0.562,0.182,1.69296144144901e-09
"Hikeshi",9.47219519487541e-14,0.2879556243063,0.953,0.848,1.744873076848e-09
"Pcnx2",9.49984849377821e-14,-0.281213303028456,0.657,0.768,1.74996709103888e-09
"Elavl2",9.64340775223622e-14,-0.285268815076048,0.945,0.97,1.77641214203943e-09
"C1qbp",9.83526910608718e-14,0.317406066026945,0.939,0.838,1.81175492203232e-09
"Plcb1",9.83875074831597e-14,-0.263964866402205,0.962,0.98,1.81239627534729e-09
"Faah",1.02098306314104e-13,-0.284676685012411,0.711,0.96,1.88075290061212e-09
"Slc25a22",1.02628334892731e-13,-0.285073330757726,0.987,1,1.890516557059e-09
"1700020I14Rik",1.14723137097669e-13,-0.270071408504333,0.997,0.99,2.11331490847616e-09
"Epb41l2",1.18233132988016e-13,-0.283480252592456,0.06,0.333,2.17797254277225e-09
"Nav1",1.22244063543987e-13,-0.357627088108747,0.784,0.929,2.25185789454379e-09
"Jade1",1.22680640761678e-13,-0.310539850131274,0.53,0.818,2.25990008347086e-09
"Sez6l2",1.24014793362767e-13,-0.262498561554147,0.845,0.99,2.28447650853553e-09
"Vta1",1.29252875222895e-13,0.365116262127938,0.794,0.465,2.38096721448094e-09
"Gnb5",1.50605610639694e-13,0.27366109366311,0.977,0.909,2.77430595359379e-09
"Imp3",1.59911427624259e-13,0.318629882889456,0.885,0.626,2.94572840826647e-09
"Sdf2",1.71760940342775e-13,0.310790891806221,0.902,0.657,3.16400828205425e-09
"Fam213b",1.73406482623186e-13,-0.253868065147967,0.895,0.96,3.19432081640171e-09
"Flot1",1.77046199873412e-13,0.356518670531624,0.879,0.828,3.26136804786812e-09
"Fbxo11",1.82212072969418e-13,-0.256855139248408,0.889,0.949,3.35652859616966e-09
"Lpin2",1.82937156862577e-13,-0.308079038561084,0.717,0.889,3.36988536656553e-09
"Polr2e",1.86982492535073e-13,0.281466890290639,0.962,0.879,3.44440449498858e-09
"Myh10",1.94762748975714e-13,-0.291664072071467,0.863,0.939,3.58772459888162e-09
"Hapln4",1.97297041524405e-13,-0.334236447579317,0.399,0.717,3.63440880192107e-09
"Mpp3",2.03814401726184e-13,-0.314406920963834,0.235,0.535,3.75446509419804e-09
"Cops3",2.13488177388654e-13,0.368832779326032,0.85,0.657,3.93266571567639e-09
"Ier2",2.22385711760403e-13,0.549212430118471,0.917,0.758,4.09656719633839e-09
"Sdk1",2.27437939131384e-13,0.395594087131879,0.634,0.263,4.18963427673923e-09
"Fnbp1l",2.34125482844033e-13,-0.253863225360554,0.953,0.99,4.31282551946992e-09
"C530008M17Rik",2.38554790702537e-13,-0.324381577785498,0.585,0.879,4.39441779953144e-09
"Ociad2",2.53021947754191e-13,0.257795394504831,0.987,0.939,4.66091729957996e-09
"Car11",2.56284763479046e-13,0.2561242024571,0.975,0.939,4.72102162804751e-09
"Stx8",2.68207664666516e-13,0.325540713304179,0.829,0.576,4.94065339082189e-09
"Ufc1",2.69671639923017e-13,0.250424113812749,0.981,0.97,4.9676212790219e-09
"Efcab1",2.71360806182885e-13,-0.259486024151088,0.054,0.333,4.99873741069493e-09
"Slc6a11",2.73316513242992e-13,0.43413341817267,0.658,0.293,5.03476349044915e-09
"Timm17a",2.7404048315582e-13,0.257479785015821,0.991,0.939,5.04809974021335e-09
