"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dkkl1",1.15833942100662e-06,1.35997707049993,0.562,0.2,0.0202431397215116
"Npm1",1.23547224794779e-06,-0.659219036266131,0.982,1,0.0215911130051356
"Ramp3",1.26357450559201e-06,-1.15399590848326,0.489,0.857,0.0220822280597261
"Kl",1.31744974283323e-06,-0.737311677947518,0.005,0.229,0.0230237517057536
"Fam20a",1.4145298199062e-06,-0.397794667610656,0,0.171,0.0247203231326808
"Unc5b",1.41452981990623e-06,-0.51768846064858,0,0.171,0.0247203231326812
"Cox7a2l",1.41461111350508e-06,0.438089512994012,0.982,1,0.0247217438196147
"Gsg1l",1.43603475004385e-06,-1.00105949239784,0.393,0.829,0.0250961432917664
"Hrh1",1.44249755860174e-06,1.10254476521012,0.425,0.057,0.0252090873341241
"Stum",1.4689566532831e-06,0.634820364224987,0.863,0.457,0.0256714864727755
"Jsrp1",1.48863243672045e-06,1.30762375264285,0.457,0.057,0.0260153404641267
"Uqcrc1",1.51113038067234e-06,-0.861455946544233,0.854,0.943,0.0264085145326298
"Cadm1",1.52118041543176e-06,-0.735914935657235,1,1,0.0265841489400855
"Timm17a",1.54639397575007e-06,-0.61400812238149,0.913,1,0.0270247811202083
"Pak3",1.60178038852301e-06,-0.829468679576452,0.963,1,0.027992714069828
"Idh3b",1.67000783668705e-06,-0.848173061406186,0.854,0.943,0.0291850569539429
"Cct3",1.72410031092382e-06,-0.896460179064528,0.662,0.886,0.0301303770337047
"Igfbp3",1.73876464570555e-06,-0.50360611667416,0.247,0.657,0.0303866509483501
"Arhgef25",1.86393863081293e-06,1.08640438390178,0.872,0.686,0.0325741915120867
"Pik3r3",1.88393494184439e-06,-0.558281413449675,0.393,0.829,0.0329236470436726
"Sbk1",1.92432741024061e-06,-0.798798691133432,0.119,0.514,0.0336295458213649
"Cyp46a1",1.93860558725918e-06,0.813344369340818,0.954,0.886,0.0338790712429414
"Nckap5",1.94940406604147e-06,-0.763170010353911,0.059,0.4,0.0340677854581407
"Mapk4",1.98562360357493e-06,1.1184283500398,0.416,0.029,0.0347007580960756
"Rims3",2.01735357622202e-06,1.43214887823236,0.594,0.257,0.0352552710980561
"Cadps",2.11970673729729e-06,0.613017679151983,1,1,0.0370439949410074
"Fam102b",2.17978109536123e-06,-0.337345262709911,0.525,0.914,0.0380938544225328
"Sulf2",2.19071569426622e-06,-0.909463722323325,0.466,0.886,0.0382849474729965
"Gm16638",2.20454006146541e-06,-0.521769947812309,0.055,0.371,0.0385265421141695
