"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Sema4a1",1.01242748350849e-05,0.311132980743906,0.705,0.577,0.17698244839212,"MD","Sema4a"
"Uxt1",1.05134141963026e-05,0.25623409775069,0.31,0.181,0.183784993565566,"MD","Uxt"
"Rnaseh2a",1.06933735043045e-05,0.282563595996463,0.434,0.288,0.186930862228747,"MD","Rnaseh2a"
"Tkt2",1.07706654379674e-05,0.342021272504847,0.783,0.679,0.188282002521108,"MD","Tkt"
"Snw13",1.08385184786163e-05,0.260834504603394,0.918,0.835,0.189468141524691,"MD","Snw1"
"Lamp2",1.08886463977787e-05,0.288182221195571,0.676,0.533,0.19034442767957,"MD","Lamp2"
"Fra10ac12",1.10865755272154e-05,0.293345502971698,0.587,0.441,0.193804426791253,"MD","Fra10ac1"
"Teddm21",1.16596457869167e-05,0.258494548632322,0.246,0.132,0.203822268001091,"MD","Teddm2"
"Xrcc41",1.17539482734028e-05,0.251467851440956,0.431,0.285,0.205470769767354,"MD","Xrcc4"
"Snrnp401",1.17922198804105e-05,0.295290656649596,0.577,0.436,0.206139795729456,"MD","Snrnp40"
"Ccdc28b",1.21788749513908e-05,0.310850655883064,0.541,0.407,0.212898913025263,"MD","Ccdc28b"
"Lrrfip12",1.30146617720593e-05,0.26817977070195,0.737,0.608,0.227509302437369,"MD","Lrrfip1"
"Ngdn",1.31001624362426e-05,0.278911342084601,0.512,0.362,0.229003939547957,"MD","Ngdn"
"Mrpl91",1.45852524804994e-05,0.294330648629018,0.74,0.618,0.25496479861161,"MD","Mrpl9"
"Saysd1",1.48436304951736e-05,0.298675805474521,0.598,0.456,0.259481504686129,"MD","Saysd1"
"Tmem240",1.52235322737564e-05,0.273425291850704,0.815,0.742,0.266122567677535,"MD","Tmem240"
"Mad2l1bp",1.52325599225223e-05,0.250266302678528,0.292,0.167,0.266280380005612,"MD","Mad2l1bp"
"Nelfcd2",1.56384169824991e-05,0.300842027320255,0.577,0.438,0.273375167271067,"MD","Nelfcd"
"Tbc1d7",1.61000330011107e-05,0.307562085919633,0.416,0.281,0.281444676892417,"MD","Tbc1d7"
"Ppie",2.07106559370081e-05,0.260065161057624,0.345,0.214,0.362042976434838,"MD","Ppie"
"Nudt101",2.14964290538424e-05,0.281744500359489,0.769,0.658,0.375779076290219,"MD","Nudt10"
"Qpctl1",2.28171676492528e-05,0.285559198295879,0.548,0.405,0.398866907676589,"MD","Qpctl"
"Rfc4",2.31341327325443e-05,0.250923421277386,0.228,0.122,0.404407774297606,"MD","Rfc4"
"Pth1r1",2.53964332946155e-05,0.272254138716485,0.199,0.108,0.443955050423174,"MD","Pth1r"
"Ecsit2",2.64467400339686e-05,0.258450295150465,0.698,0.556,0.462315462533805,"MD","Ecsit"
"Plk3",2.76705851160796e-05,0.28273505945088,0.427,0.288,0.483709498414188,"MD","Plk3"
"Slc25a26",3.18886417080656e-05,0.271436897422144,0.463,0.322,0.557445345698694,"MD","Slc25a26"
"Shisa61",3.24244234508983e-05,0.255610778197072,0.203,0.102,0.566811346345153,"MD","Shisa6"
"Mphosph61",3.28760408867944e-05,0.252597272565531,0.601,0.455,0.574706070742053,"MD","Mphosph6"
"Hist1h4i4",3.39176279032474e-05,0.450045166519016,0.473,0.346,0.592914053376667,"MD","Hist1h4i"
"Nt5c3b",3.42165472976437e-05,0.268821994865712,0.708,0.585,0.59813946331011,"MD","Nt5c3b"
"0610010K14Rik1",3.42794499995791e-05,0.283739137947179,0.577,0.452,0.599239065442642,"MD","0610010K14Rik"
"Leprot",3.7859588726216e-05,0.302323762302372,0.569,0.453,0.661823470522982,"MD","Leprot"
"Plekho1",3.87333679924789e-05,0.258888616662,0.58,0.438,0.677098005876524,"MD","Plekho1"
"Coq8a1",3.9137591932822e-05,0.300128349273083,0.569,0.459,0.684164244577662,"MD","Coq8a"
"Cog11",4.07360680684766e-05,0.264214968178913,0.52,0.379,0.71210720590504,"MD","Cog1"
"Gtf3c6",4.10261423647801e-05,0.251608982203634,0.648,0.508,0.71717799467872,"MD","Gtf3c6"
"Mrps11",4.10727394844687e-05,0.28185593410571,0.751,0.628,0.717992558927997,"MD","Mrps11"
"Nkain4",4.14928615690881e-05,0.312227591566834,0.452,0.319,0.72533671308923,"MD","Nkain4"
"N6amt14",4.30520104141413e-05,0.261218157184814,0.726,0.599,0.752592194049605,"MD","N6amt1"
"Pycrl1",4.45469811104445e-05,0.293579470720473,0.423,0.3,0.778725776791681,"MD","Pycrl"
"Saal1",4.55047285518525e-05,0.260070665391903,0.367,0.24,0.795468159814933,"MD","Saal1"
"Arhgef10l",4.6052685279688e-05,0.269422983807144,0.399,0.269,0.805046991374226,"MD","Arhgef10l"
"C1galt1c11",4.6726309127353e-05,0.297875861027974,0.434,0.31,0.816822609855258,"MD","C1galt1c1"
"Exoc71",4.68405373984213e-05,0.282956024102045,0.562,0.461,0.818819434261803,"MD","Exoc7"
"Ccdc167",4.99199823697347e-05,0.268069497638082,0.42,0.284,0.872651211805332,"MD","Ccdc167"
"Ints11",5.13108447542509e-05,0.288121247785715,0.463,0.352,0.896964877149059,"MD","Ints11"
"Coq10a",5.24827623897278e-05,0.258424566690112,0.786,0.693,0.917451169334832,"MD","Coq10a"
"Ass13",5.95361597218536e-05,0.331735041665867,0.363,0.267,1,"MD","Ass1"
"Ciao1",6.11228239305474e-05,0.252216478244932,0.609,0.468,1,"MD","Ciao1"
"Nudt2",6.2237870595517e-05,0.258292560928924,0.708,0.581,1,"MD","Nudt2"
"Katnb1",6.44501758230135e-05,0.265131280814588,0.587,0.45,1,"MD","Katnb1"
"Rbmxl1",6.65676277955969e-05,0.27272458972461,0.797,0.702,1,"MD","Rbmxl1"
"Mrps18b",6.95676847101764e-05,0.2675012350169,0.658,0.535,1,"MD","Mrps18b"
"Iqcb1",7.74420500374584e-05,0.251296960441929,0.683,0.552,1,"MD","Iqcb1"
"Alg11",8.03281383016336e-05,0.250501105724364,0.47,0.334,1,"MD","Alg1"
"Gars1",8.10384678422025e-05,0.283278145810361,0.758,0.666,1,"MD","Gars"
"Tmem2581",8.21534947136819e-05,0.251169699681265,0.84,0.749,1,"MD","Tmem258"
"Commd4",8.24488410154348e-05,0.253895917247673,0.836,0.742,1,"MD","Commd4"
"Mettl22",8.36556905878826e-05,0.272687269173836,0.427,0.298,1,"MD","Mettl22"
"Sgf291",8.91524305266992e-05,0.263296562311488,0.406,0.277,1,"MD","Sgf29"
"BC004004",8.96010517773631e-05,0.265820966001223,0.623,0.531,1,"MD","BC004004"
"Eprs1",9.01536916530218e-05,0.255023558676088,0.833,0.732,1,"MD","Eprs"
"Mvk",9.3031162059639e-05,0.269041794923503,0.456,0.323,1,"MD","Mvk"
"Acot8",0.000101518133254792,0.251621137656552,0.399,0.272,1,"MD","Acot8"
"Carmil1",0.000101843606456752,0.266031320389694,0.626,0.496,1,"MD","Carmil1"
"Coro1a",0.000102316156645834,0.269855014245627,0.897,0.826,1,"MD","Coro1a"
"Ndufaf11",0.000105026089825072,0.253613360766053,0.502,0.373,1,"MD","Ndufaf1"
"Abhd16a1",0.000106772093094933,0.25063474175242,0.715,0.612,1,"MD","Abhd16a"
"Bop1",0.000107769045929878,0.266429042881937,0.541,0.411,1,"MD","Bop1"
"Nans2",0.000117682694242278,0.261124902695004,0.359,0.243,1,"MD","Nans"
"Sema4g1",0.000120673106474904,0.265298149378681,0.335,0.214,1,"MD","Sema4g"
"Pcbd21",0.000126311588396033,0.279848659234069,0.655,0.527,1,"MD","Pcbd2"
"Gmpr2",0.00014332554550135,0.270578226059858,0.498,0.375,1,"MD","Gmpr2"
"Pex2",0.000145367007861296,0.269397672372439,0.548,0.425,1,"MD","Pex2"
"Hist1h1c",0.000147957518444939,0.365561984844681,0.295,0.202,1,"MD","Hist1h1c"
"Akr7a52",0.000150568113641596,0.274899832567837,0.584,0.464,1,"MD","Akr7a5"
"Slc7a12",0.000152260765435475,0.270087161346583,0.669,0.548,1,"MD","Slc7a1"
"Dguok1",0.000154779735731577,0.260089075990541,0.637,0.508,1,"MD","Dguok"
"Glod4",0.000156216323307121,0.251943080050051,0.623,0.493,1,"MD","Glod4"
"Adra2a2",0.000156468715096294,0.278807649986701,0.246,0.145,1,"MD","Adra2a"
"Smurf11",0.000161917316826961,0.252733391744189,0.715,0.596,1,"MD","Smurf1"
"Bbs42",0.000162194314096938,0.254746242533612,0.715,0.606,1,"MD","Bbs4"
"Acaa1a1",0.000163431207654083,0.280890527310854,0.708,0.607,1,"MD","Acaa1a"
"Odc12",0.000169602490463239,0.283842262562034,0.797,0.72,1,"MD","Odc1"
"Rangrf",0.000183462341458574,0.271895632180747,0.431,0.306,1,"MD","Rangrf"
"Wrap731",0.000184765174978783,0.274420359093487,0.406,0.293,1,"MD","Wrap73"
"B3galt6",0.00018703495614719,0.25722636763465,0.516,0.394,1,"MD","B3galt6"
"Fbxo6",0.000189381489299043,0.264080928682577,0.395,0.275,1,"MD","Fbxo6"
"Pigx1",0.000199340540218533,0.262320773266717,0.577,0.45,1,"MD","Pigx"
"Myl41",0.000204394829648874,0.448368340042676,0.367,0.246,1,"MD","Myl4"
"Edc3",0.000234211612647988,0.269630913716992,0.509,0.389,1,"MD","Edc3"
"Ier5",0.000261312441329583,0.275747382463449,0.911,0.88,1,"MD","Ier5"
"Plgrkt",0.000292103772709773,0.253854608420551,0.523,0.413,1,"MD","Plgrkt"
"Nol3",0.000292932317788818,0.258767552520407,0.47,0.354,1,"MD","Nol3"
"Dym1",0.000361836043001539,0.264734936288585,0.637,0.531,1,"MD","Dym"
"9030624J02Rik1",0.00036545477871691,0.278008867162981,0.594,0.479,1,"MD","9030624J02Rik"
"Ccdc43",0.000379663602461706,0.252208287604266,0.612,0.52,1,"MD","Ccdc43"
"Lyrm1",0.000381470938512503,0.255899700723386,0.459,0.349,1,"MD","Lyrm1"
"Cutc",0.000400991752326487,0.255339422625917,0.349,0.24,1,"MD","Cutc"
"Nprl2",0.000450262031202779,0.256817272512549,0.53,0.408,1,"MD","Nprl2"
"Chil12",0.000456987952375649,0.261508774030177,0.249,0.153,1,"MD","Chil1"
"Brix11",0.00049273984330585,0.259122224460828,0.413,0.331,1,"MD","Brix1"
"Tnnt23",0.000500794782647581,0.278827007824541,0.416,0.298,1,"MD","Tnnt2"
"Cmip4",0.000585070307194944,0.280438436854143,0.861,0.82,1,"MD","Cmip"
"Kazald1",0.000604275869343225,0.259098031358258,0.171,0.098,1,"MD","Kazald1"
"Siah2",0.000800757855478997,0.27511302264119,0.441,0.333,1,"MD","Siah2"
"Neat1",0.00104488011392052,0.380110353397213,0.206,0.128,1,"MD","Neat1"
"Prr14",0.00118252377252109,0.250059994421898,0.509,0.396,1,"MD","Prr14"
"Ech1",0.00152445041808555,0.250247858533798,0.456,0.348,1,"MD","Ech1"
"Cdk2ap2",0.00194766941644936,0.250818025138841,0.694,0.623,1,"MD","Cdk2ap2"
"Sox4",0.00215582669847893,0.418146299280819,0.641,0.567,1,"MD","Sox4"
"Slc3a21",0.00272561832071385,0.254813938040246,0.79,0.748,1,"MD","Slc3a2"
"Gm451843",0.00276597721582983,0.2666402563091,0.157,0.088,1,"MD","Gm45184"
"barcode11",1.28178586693741e-171,1.26816250960235,0.992,0.392,2.24068987399329e-167,"DMS","barcode1"
"Slc30a31",2.42581101577619e-51,0.860304290281745,0.764,0.395,4.24056023667835e-47,"DMS","Slc30a3"
"Nptxr2",2.6412991947532e-49,0.69172316322175,0.955,0.804,4.61725512234807e-45,"DMS","Nptxr"
"C1ql32",1.51251093890569e-43,0.665131214945919,0.899,0.659,2.64402037230103e-39,"DMS","C1ql3"
"Cck2",2.33648257071561e-42,0.716607811272617,0.916,0.78,4.08440518186796e-38,"DMS","Cck"
"Camk2n12",2.4238973017009e-42,0.589563057867017,1,0.997,4.23721487310334e-38,"DMS","Camk2n1"
"Ntm1",5.92963555253489e-42,0.697938474105443,0.939,0.8,1.03655959093862e-37,"DMS","Ntm"
"Nwd21",2.39622695755758e-40,0.718742423953801,0.864,0.637,4.1888443445064e-36,"DMS","Nwd2"
"Cnr12",6.51070553389457e-39,0.529831612453071,0.884,0.604,1.13813643438011e-34,"DMS","Cnr1"
"Stum2",1.21710640950816e-38,0.583632439905177,0.822,0.512,2.12762371446121e-34,"DMS","Stum"
"Nrn11",1.15159617075817e-37,0.676801617863427,0.906,0.761,2.01310526610236e-33,"DMS","Nrn1"
"Srgap32",2.95035960415182e-37,0.632131427047323,0.887,0.653,5.1575236240178e-33,"DMS","Srgap3"
"Cpne52",6.4771970664435e-37,0.637631129731647,0.803,0.504,1.13227881918499e-32,"DMS","Cpne5"
"Necab12",1.43214196301384e-36,0.659501727031955,0.909,0.77,2.50352736554449e-32,"DMS","Necab1"
"Kcnip42",1.41324234052076e-35,0.617048598470786,0.865,0.637,2.47048893546434e-31,"DMS","Kcnip4"
"Auts22",2.03690934712478e-35,0.599464515223803,0.946,0.883,3.56072122970882e-31,"DMS","Auts2"
"Mef2c2",5.86349738103936e-35,0.492531876938838,1,1,1.02499797717949e-30,"DMS","Mef2c"
"Epha41",1.97982694418138e-34,0.642261346819249,0.936,0.934,3.46093548112348e-30,"DMS","Epha4"
"Ptprk2",4.14186181964192e-34,0.739527399336809,0.715,0.429,7.24038864691604e-30,"DMS","Ptprk"
"Car101",5.13140140516867e-34,0.674060325638845,0.891,0.764,8.97020279637536e-30,"DMS","Car10"
"Hlf1",1.19175197512405e-31,0.553251287602561,0.973,0.951,2.08330162771435e-27,"DMS","Hlf"
"Rasgrf21",2.45071131093367e-31,0.6447174089119,0.746,0.46,4.28408844264315e-27,"DMS","Rasgrf2"
"Kcnab12",4.36872611023342e-31,0.499653476466859,0.813,0.539,7.63697011329905e-27,"DMS","Kcnab1"
"Slc39a101",6.53011298209193e-31,0.478218983603709,0.992,0.98,1.14152905039949e-26,"DMS","Slc39a10"
"Camk2d2",1.26713990110268e-29,0.570194259639464,0.837,0.589,2.21508726111759e-25,"DMS","Camk2d"
"Dock42",7.35074403968396e-29,0.604874619799954,0.859,0.763,1.28498356557715e-24,"DMS","Dock4"
"Ajap12",1.10944931799642e-28,0.538566000785259,0.739,0.465,1.93942835278954e-24,"DMS","Ajap1"
"Tmem178b2",2.27556552618604e-28,0.571932777327152,0.862,0.705,3.97791609632582e-24,"DMS","Tmem178b"
"Trp53i112",6.24138991381945e-28,0.752171926028856,0.665,0.413,1.09105737083478e-23,"DMS","Trp53i11"
"Rimbp22",7.32867079117343e-28,0.560758260564723,0.919,0.792,1.28112494100503e-23,"DMS","Rimbp2"
"Ptprt2",8.4241532079533e-28,0.565886783463046,0.887,0.705,1.47262622228232e-23,"DMS","Ptprt"
"Syt42",1.03895970157797e-27,0.363946158239189,0.998,1,1.81620545432844e-23,"DMS","Syt4"
"Hpca1",1.48918223517344e-27,0.569424996582536,0.948,0.912,2.60323946530669e-23,"DMS","Hpca"
"BC0304992",3.30576049274351e-27,0.725491007981483,0.633,0.399,5.77879991736492e-23,"DMS","BC030499"
"Adcyap1r11",1.72426497476192e-26,0.668090205293091,0.71,0.501,3.01418760238132e-22,"DMS","Adcyap1r1"
"Syt172",4.52595252124459e-26,0.417759171402079,0.721,0.459,7.91181760238767e-22,"DMS","Syt17"
"Fam126b1",6.93317028880358e-26,0.39366060943355,0.99,0.986,1.21198749818575e-21,"DMS","Fam126b"
"Fndc51",5.07286642997932e-25,0.621631471699743,0.685,0.451,8.86787780624685e-21,"DMS","Fndc5"
"Cdh102",6.4411641681773e-25,0.50245156856209,0.801,0.57,1.12597990823907e-20,"DMS","Cdh10"
"Gm269172",1.02619603870072e-24,0.52659584956164,0.965,0.908,1.79389329525272e-20,"DMS","Gm26917"
"Mgat52",1.06017946910418e-24,0.587630903125382,0.79,0.606,1.85329972994102e-20,"DMS","Mgat5"
"Ptprs2",1.58753429495972e-24,0.347475762833203,1,0.995,2.77516870101908e-20,"DMS","Ptprs"
"Zbtb18",2.51775699018882e-24,0.396183040901164,0.988,0.988,4.40129099454907e-20,"DMS","Zbtb18"
"Etv62",3.62335779892194e-24,0.583331372010543,0.586,0.347,6.33399176829545e-20,"DMS","Etv6"
"Grin3a2",4.14452095873363e-24,0.826474725967817,0.497,0.27,7.24503708796225e-20,"DMS","Grin3a"
"Pcdh152",6.85180292853101e-24,0.627184516348988,0.722,0.509,1.19776366993651e-19,"DMS","Pcdh15"
"Gucy1a12",1.02835460112201e-23,0.581114908844633,0.731,0.496,1.79766667822138e-19,"DMS","Gucy1a1"
"Tenm22",2.0818007701362e-23,0.53350398285504,0.919,0.866,3.63919592627509e-19,"DMS","Tenm2"
"Igfbp62",2.55812556028978e-23,0.646603586817501,0.685,0.438,4.47185929194257e-19,"DMS","Igfbp6"
"Gabra21",3.52131429744362e-23,0.517370885643016,0.848,0.67,6.1556095233612e-19,"DMS","Gabra2"
"Rasl10a1",7.31178456284001e-23,0.283943184166172,0.657,0.8,1.27817305943006e-18,"DMS","Rasl10a"
"Rtn4rl12",1.0980004880454e-22,0.504025029542592,0.638,0.389,1.91941465315216e-18,"DMS","Rtn4rl1"
"Tenm41",1.14362594882779e-22,0.477562885574077,0.907,0.799,1.99917252114586e-18,"DMS","Tenm4"
"Bok1",1.17875562733312e-22,0.66502599980961,0.722,0.557,2.06058271214103e-18,"DMS","Bok"
"Ppm1h1",1.25331818896705e-22,0.468895111071916,0.845,0.747,2.1909255261333e-18,"DMS","Ppm1h"
"Pcdh101",2.1728284478971e-22,0.34602319285035,0.985,0.973,3.79832140976892e-18,"DMS","Pcdh10"
"Slc4a32",2.96994186587168e-22,0.450201125819989,0.879,0.746,5.19175537573028e-18,"DMS","Slc4a3"
"Cdk2ap1",2.98906428877583e-22,0.57396424610605,0.705,0.515,5.22518328320903e-18,"DMS","Cdk2ap1"
"Dnajc211",3.48926355494826e-22,0.625455516677553,0.744,0.674,6.09958162040505e-18,"DMS","Dnajc21"
"Mkx",5.56255050393732e-22,0.557054440234854,0.492,0.269,9.72389453593283e-18,"DMS","Mkx"
"Cacna1g1",6.09535579840177e-22,0.561526658558477,0.641,0.441,1.06552914711861e-17,"DMS","Cacna1g"
"Nyap21",6.12733844756943e-22,0.508851400535954,0.791,0.681,1.07112003401961e-17,"DMS","Nyap2"
"Kalrn",8.84058896316274e-22,0.348584392641813,0.995,0.995,1.54542335665048e-17,"DMS","Kalrn"
"Kcnb21",1.33344255747081e-21,0.554713331747105,0.788,0.612,2.33099093471472e-17,"DMS","Kcnb2"
"Rapgef52",1.3727389795666e-21,0.414414215961783,0.874,0.703,2.39968501018038e-17,"DMS","Rapgef5"
"Rtn4r1",2.32987361743505e-21,0.488736764425102,0.788,0.589,4.07285207063821e-17,"DMS","Rtn4r"
"Kctd42",2.4061893490319e-21,0.529158736937388,0.744,0.531,4.20625960104266e-17,"DMS","Kctd4"
"Syt12",3.9065374249451e-21,0.303868072811568,1,1,6.82901807254652e-17,"DMS","Syt1"
"Satb21",6.8629596994174e-21,0.375477304170228,0.891,0.832,1.19971398505516e-16,"DMS","Satb2"
"Slc2a131",2.32760628668134e-20,0.505876883861967,0.769,0.582,4.06888854974766e-16,"DMS","Slc2a13"
"Fbxw71",3.4614711199161e-20,0.329359645767123,0.998,0.995,6.05099766472533e-16,"DMS","Fbxw7"
"Lingo12",1.0510776602291e-19,0.316675740133974,0.993,0.988,1.83738885784649e-15,"DMS","Lingo1"
"Lrrc4c1",2.80180951217401e-19,0.357555470533442,0.926,0.924,4.89784320823139e-15,"DMS","Lrrc4c"
"Ogt",3.89008473059054e-19,0.267340737438579,1,0.998,6.80025711754533e-15,"DMS","Ogt"
"Pkib1",3.93228445800535e-19,0.630424955038212,0.613,0.419,6.87402646103916e-15,"DMS","Pkib"
"Gm120272",8.08259755093791e-19,0.530688448107328,0.539,0.331,1.41291887787946e-14,"DMS","Gm12027"
"Galnt171",1.08655619240259e-18,0.467820063363128,0.747,0.669,1.89940887993897e-14,"DMS","Galnt17"
"Fam212b1",1.60762267630619e-18,0.41167791947681,0.859,0.792,2.81028520045085e-14,"DMS","Fam212b"
"Nr2f12",2.72279841117137e-18,0.4032418186633,0.923,0.899,4.75972390256867e-14,"DMS","Nr2f1"
"Edil32",3.21524421756786e-18,0.433439710977357,0.771,0.569,5.62056841673037e-14,"DMS","Edil3"
"Nsf1",3.31480884169249e-18,0.26550041380577,1,0.999,5.79461733616265e-14,"DMS","Nsf"
"Atp1b21",5.40046711936161e-18,0.568251836589492,0.663,0.512,9.44055657135603e-14,"DMS","Atp1b2"
"Man1c12",6.72380685021322e-18,0.473894674661908,0.448,0.242,1.17538867548577e-13,"DMS","Man1c1"
"Cpne61",7.84765652840929e-18,0.482897638065159,0.751,0.581,1.37184883773123e-13,"DMS","Cpne6"
"Slc12a51",8.46981445691417e-18,0.317592485549899,0.997,0.993,1.48060826521317e-13,"DMS","Slc12a5"
"Pgbd52",1.02854993703233e-17,0.36348284985139,0.956,0.934,1.79800814492622e-13,"DMS","Pgbd5"
"Cacng32",1.31600391382231e-17,0.39309606335252,0.842,0.783,2.30050644175279e-13,"DMS","Cacng3"
"Rora1",1.32171733428834e-17,0.661919462092948,0.566,0.504,2.31049407206944e-13,"DMS","Rora"
"Pde4b1",1.33885138805607e-17,0.436737004122029,0.832,0.741,2.34044611146081e-13,"DMS","Pde4b"
"Dgkz1",1.40403600442924e-17,0.339862050262608,0.983,0.967,2.45439533934276e-13,"DMS","Dgkz"
"Ptpn5",2.21310967760131e-17,0.377700047193898,0.941,0.881,3.86873702741485e-13,"DMS","Ptpn5"
"Nrep1",2.38401969330007e-17,0.532171066683961,0.556,0.535,4.16750482585786e-13,"DMS","Nrep"
"Magi31",5.67596765411102e-17,0.483387897190749,0.64,0.456,9.92215905615148e-13,"DMS","Magi3"
"Wnt42",5.97031589472734e-17,0.449073339433579,0.652,0.44,1.04367092155729e-12,"DMS","Wnt4"
"Rgs7bp",2.14913690323833e-16,0.313103064519987,0.998,0.997,3.75690622055092e-12,"DMS","Rgs7bp"
"Kcnq51",2.29789779857063e-16,0.408081284793379,0.764,0.701,4.01695514168132e-12,"DMS","Kcnq5"
"Cnih31",2.68522061839282e-16,0.352564011737185,0.87,0.863,4.69403416301248e-12,"DMS","Cnih3"
"Chd3os1",2.74796456736863e-16,0.260247773544424,0.993,0.994,4.8037168602171e-12,"DMS","Chd3os"
"Cacna2d1",2.91542596622662e-16,0.321437401792937,0.992,0.986,5.09645613156076e-12,"DMS","Cacna2d1"
"Robo21",2.93700871301339e-16,0.376814757191608,0.801,0.613,5.1341849312187e-12,"DMS","Robo2"
"Arpp211",3.68421085336787e-16,0.335871028128731,1,0.999,6.44036899277237e-12,"DMS","Arpp21"
"Sorbs22",4.86002177843424e-16,0.300801708549431,0.983,0.989,8.49580407088089e-12,"DMS","Sorbs2"
"Cpne41",5.35637921669418e-16,0.548759146942388,0.623,0.436,9.36348650870309e-12,"DMS","Cpne4"
"C130074G19Rik1",6.05156257023354e-16,0.471847632109722,0.451,0.258,1.05787365290253e-11,"DMS","C130074G19Rik"
"Ehd31",8.62725090060336e-16,0.343483643853551,0.855,0.826,1.50812972993447e-11,"DMS","Ehd3"
"Man1a1",1.09952370266704e-15,0.496190046665841,0.594,0.403,1.92207738463226e-11,"DMS","Man1a"
"Fat31",1.21658724214179e-15,0.408721037257286,0.625,0.643,2.12671615798806e-11,"DMS","Fat3"
"Abr",1.21701588317929e-15,0.295235310071431,0.976,0.975,2.12746546538571e-11,"DMS","Abr"
"Kcnq1ot1",1.34240567931903e-15,0.361993455217123,0.995,0.998,2.34665936801759e-11,"DMS","Kcnq1ot1"
"Lrfn52",1.6751758629278e-15,0.330103587606587,0.944,0.956,2.92837492598408e-11,"DMS","Lrfn5"
"Erc2",1.83939630659225e-15,0.324918511428438,0.953,0.938,3.21544868355391e-11,"DMS","Erc2"
"Syndig11",1.93320782194204e-15,0.460821968203924,0.458,0.268,3.37944059353687e-11,"DMS","Syndig1"
"Cacna1b2",2.087999084894e-15,0.37078119760549,0.911,0.846,3.65003120030321e-11,"DMS","Cacna1b"
"Dkkl11",2.10548555685838e-15,0.607487888024722,0.517,0.357,3.68059930194414e-11,"DMS","Dkkl1"
"Mical3",2.42833352764664e-15,0.370520185542184,0.87,0.841,4.2449698396791e-11,"DMS","Mical3"
"Zfp9412",2.70606915163537e-15,0.486257963929694,0.534,0.371,4.73047948397379e-11,"DMS","Zfp941"
"Mblac21",2.81881743816387e-15,0.401704051804813,0.719,0.554,4.92757476365425e-11,"DMS","Mblac2"
"Syn21",2.90780469713774e-15,0.256781273650809,0.998,0.998,5.08313339106648e-11,"DMS","Syn2"
"Kcnh11",2.99947707385267e-15,0.395582810840421,0.815,0.72,5.24338587280185e-11,"DMS","Kcnh1"
"Unc5c2",3.23288230570069e-15,0.428597580774027,0.643,0.45,5.65140155859538e-11,"DMS","Unc5c"
"Lmo42",4.02358486692719e-15,0.343959562498489,0.998,0.993,7.03362870587542e-11,"DMS","Lmo4"
"Lamc21",5.35858117081871e-15,0.44674488321859,0.308,0.176,9.36733574470819e-11,"DMS","Lamc2"
"Mgat5b2",5.45697678663117e-15,0.423307941795638,0.618,0.495,9.53934112070995e-11,"DMS","Mgat5b"
"Mical21",5.47910432259388e-15,0.349610572834823,0.938,0.908,9.57802226632637e-11,"DMS","Mical2"
"Fhl12",5.81951650032028e-15,0.439912378126639,0.635,0.452,1.01730967942099e-10,"DMS","Fhl1"
"Camk2n22",6.46839654574938e-15,0.485637483558148,0.746,0.583,1.13074040016245e-10,"DMS","Camk2n2"
"Thrb1",6.76722856605497e-15,0.391520455359692,0.892,0.82,1.18297922563207e-10,"DMS","Thrb"
"Cntn42",7.69763850134343e-15,0.37306800487019,0.65,0.451,1.34562418641985e-10,"DMS","Cntn4"
"Efna51",9.3390240514986e-15,0.54391268766738,0.551,0.396,1.63255479444247e-10,"DMS","Efna5"
"Cdh81",9.42885587842748e-15,0.500607459475685,0.416,0.253,1.64825829610791e-10,"DMS","Cdh8"
"Spag5",1.12267698365438e-14,0.416284509672285,0.264,0.116,1.96255163512622e-10,"DMS","Spag5"
"Kcna21",1.73430376620895e-14,0.427224490126242,0.897,0.859,3.03173641370987e-10,"DMS","Kcna2"
"Vstm2l1",2.04303092293827e-14,0.513509978894748,0.603,0.417,3.57142235638839e-10,"DMS","Vstm2l"
"Tspan171",2.12052544467036e-14,0.397310597842899,0.769,0.634,3.70689052982826e-10,"DMS","Tspan17"
"Rasgef1c1",2.61868557165159e-14,0.438319977472072,0.406,0.234,4.57772424780415e-10,"DMS","Rasgef1c"
"Enpp21",2.79688635632768e-14,0.504228036234352,0.502,0.321,4.88923703949643e-10,"DMS","Enpp2"
"Baalc",3.37046852338725e-14,0.291991152897282,0.936,0.944,5.89191602573326e-10,"DMS","Baalc"
"Wipf31",3.562686739778e-14,0.333157749361405,0.715,0.762,6.22793268980593e-10,"DMS","Wipf3"
