"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"B3glct",0.00021577091146559,-0.467503439744516,0.297,0.471,1
"Rap1gap2",0.000223258611586964,-0.303004788826695,0.9,0.908,1
"Npas4",0.000227070965405037,-0.384169556938617,0.562,0.729,1
"Rab3c",0.000230142512551262,-0.514873712460308,0.904,0.944,1
"Egr1",0.00023961949781004,-0.287075968009733,0.982,0.997,1
"Angptl6",0.000252943339598835,0.35785460432179,0.658,0.513,1
"Acat2",0.000270362595042756,0.272563987470783,0.571,0.575,1
"Egr4",0.000278551002605677,-0.520706881988592,0.689,0.781,1
"Sypl",0.00028935693266377,0.315454784032191,0.831,0.768,1
"Gm30025",0.000293000263369829,0.331153691588853,0.247,0.131,1
"Rtl8b",0.00031887630919062,-0.304166772492358,0.772,0.873,1
"Lhfp",0.000363391979260855,-0.326262887581966,0.361,0.533,1
"Kcnj2",0.000383608091473284,0.330723446491276,0.242,0.111,1
"Nov",0.000399580679003144,0.366782321775881,0.817,0.725,1
"Zfpm2",0.000407091912468553,-0.386928201188314,0.137,0.278,1
"Gfra2",0.000418997577164594,-0.308786926032615,0.858,0.941,1
"Epha7",0.000483399289930542,0.259569928778633,0.726,0.732,1
"Cacng2",0.00049853546793313,-0.269136497032228,0.872,0.925,1
"Kctd1",0.000499170589298436,0.497347700349866,0.479,0.464,1
"Pkib",0.000562766203472163,-0.329284643982263,0.553,0.712,1
"Hivep3",0.000605331701427476,-0.317560376756465,0.89,0.935,1
"Ablim2",0.000660597802371409,0.291337067516561,0.918,0.869,1
"Gsg1l",0.000675700703176915,0.433750882438098,0.393,0.271,1
"Chn2",0.00068834454027725,-0.599885330560292,0.342,0.451,1
"Tenm2",0.000724979600622725,-0.357507950187859,0.895,0.938,1
"Rora",0.000743193233356267,-0.538156270013338,0.557,0.667,1
"Rbm3",0.000800674990738,0.26086100511694,0.932,0.941,1
"Naa10",0.000845559556581041,0.323020047182961,0.475,0.392,1
"Slit1",0.000853184418135533,0.31691798135283,0.452,0.382,1
"Ttc39b",0.000859150741908859,-0.302573890601746,0.703,0.82,1
"Elavl4",0.000893242218259305,-0.279921418288174,0.963,0.977,1
"Stxbp6",0.00102789944719525,-0.544531930049095,0.251,0.405,1
"Gpr22",0.0010410240434821,0.300173956423085,0.945,0.938,1
"Tmem209",0.00109756701944073,0.2915320127355,0.388,0.301,1
"Gm29674",0.00114642824221133,-0.387374384176973,0.119,0.239,1
"Lin28b",0.00116017648159357,0.301191873452297,0.26,0.163,1
"Cdh13",0.00117224844615341,0.498766296353867,0.726,0.588,1
"Nfib",0.00117458763273525,0.326345789318083,0.941,0.869,1
"Ppm1l",0.00126533150566481,-0.314204394066412,0.845,0.866,1
"Fgf10",0.00131317680382487,0.285749773720909,0.438,0.288,1
"Sorl1",0.00138456485135996,-0.289300529813487,0.922,0.931,1
"Bhlhe40",0.00148098516244815,-0.27472788229797,0.534,0.68,1
"Trpc3",0.00148911848707981,-0.285467706868175,0.114,0.235,1
"Dleu7",0.00154523169823372,-0.418755713535717,0.219,0.356,1
"Specc1l",0.00157075683660664,0.27250003026734,0.548,0.48,1
"Zmat4",0.00159249570893689,-0.36914484691095,0.429,0.582,1
"Rsl1d1",0.00163580088255933,0.320093002037323,0.767,0.676,1
"Hps1",0.0016540658652719,-0.327174252080912,0.114,0.225,1
"Zbtb4",0.00165857132372012,-0.271701739373977,0.822,0.912,1
"Bace1",0.00169674803361864,0.253412683714035,0.927,0.944,1
"Mas1",0.00185281281067932,0.42003465864143,0.347,0.255,1
"AW554918",0.00191191357787695,0.282690281167464,0.265,0.173,1
"Rnf150",0.0020083821328255,-0.262098649353945,0.804,0.882,1
"Bola1",0.00203544978261396,0.332810476132893,0.616,0.487,1
"Prkrip1",0.00204543972220466,0.263727988116609,0.621,0.559,1
"Fam19a1",0.00207761063227738,-0.381888406705225,0.457,0.608,1
"Pde1c",0.00217610720744961,-0.387483570496962,0.05,0.141,1
"9530059O14Rik",0.00219018901856556,0.372205966753138,0.781,0.712,1
