"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Snph",0.0191648259169174,-0.290361603308404,0.897,1,1
"Gcn1l1",0.0191724781898486,0.531808192983999,0.793,0.686,1
"Mib2",0.0192352324589348,0.281399944727285,0.566,0.571,1
"Agbl4",0.0192564797156597,0.304103852649162,0.332,0.314,1
"9130401M01Rik",0.0192712778685557,-0.419750067732456,0.539,0.771,1
"Slc36a1",0.0194132704096123,0.372509084640719,0.665,0.657,1
"Nr2f6",0.019598811914063,0.438292126084309,0.47,0.4,1
"Pdcd7",0.0196200770851008,0.291455674202455,0.673,0.686,1
"Dr1",0.0196219598658452,0.443958276588502,0.65,0.571,1
"Prtn3",0.0196630481846605,0.51496215622634,0.177,0.029,1
"Ints2",0.019678773107706,0.492394584524459,0.458,0.314,1
"Atp2b4",0.0197048047392915,-0.276400699852619,0.955,1,1
"Cxadr",0.0197169902896776,0.474153593110286,0.633,0.429,1
"Marf1",0.0197220708412292,0.372108417835578,0.918,0.943,1
"Psma7",0.0197796419323895,-0.302365204206923,0.975,1,1
"Ankrd34b",0.0198333831561684,-0.28547245660341,0.189,0.371,1
"Rasa3",0.019875351979717,0.428602233536368,0.423,0.314,1
"Gmppb",0.01990624786933,-0.338815538948187,0.157,0.343,1
"Dynll2",0.0199211238135775,0.335339483110876,1,1,1
"March5",0.0199919147274509,-0.369044552271883,0.785,0.886,1
"Dzip1",0.0200193836746418,-0.307862855560312,0.48,0.714,1
"Gatad1",0.0200760943476918,0.440260144350308,0.921,0.886,1
"Gpr83",0.0200874273778285,0.613151933173167,0.313,0.114,1
"Pogk",0.0201016810186838,0.449671410870716,0.362,0.286,1
