index,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,n_cells
Fam169b,0.0,0.0056911716,0,0.006599782,0.0065776845,1.0033594,False,105
Arrdc4,0.0,0.10733268,0,0.11651302,0.14516759,0.8026104,False,1568
Nr2f2,1.0,0.34631485,1,2.5596936,0.52128804,4.9103246,True,126
Gm35842,0.0,0.0036216546,0,0.0037968548,0.004092027,0.92786646,False,3
Gm44812,0.0,0.010864964,0,0.017332558,0.012962912,1.3370882,False,5
Mctp2,0.0,0.005126758,0,0.0056651547,0.0058936724,0.9612266,False,84
Gm20083,0.0,0.002257655,0,0.0026289574,0.0024927028,1.0546614,False,5
Gm30075,0.0,0.012417101,0,0.017249383,0.014897173,1.1578964,False,5
A730056A06Rik,0.0,0.0165091,0,0.01830693,0.020034406,0.9137745,False,232
Rgma,0.0,0.19274728,0,0.29746574,0.2663002,1.1170316,False,1279
Chd2,0.0,0.72846997,0,1.1600873,1.3733166,0.844734,False,5890
Gm44737,0.0,0.001081793,0,0.0010806735,0.0011580994,0.933144,False,20
Gm44739,0.0,0.000987724,0,0.0009867948,0.0010543631,0.9359155,False,12
Fam174b,0.0,0.35289967,0,0.5257382,0.5332675,0.9858808,False,4318
Gm21269,0.0,0.0022106203,0,0.0022058373,0.0024381664,0.90471154,False,40
St8sia2,0.0,0.046705235,0,0.08065013,0.060027584,1.3435512,False,582
Slco3a1,0.0,0.587931,0,1.0102946,1.0249969,0.9856563,False,5624
Sv2b,1.0,7.1930766,1,93.29758,63.74568,1.4635905,True,9797
Akap13,0.0,0.5379333,0,0.92994624,0.91182697,1.0198714,False,3171
AU020206,0.0,0.05032689,0,0.0659525,0.06509031,1.013246,False,39
Klhl25,0.0,0.08329806,0,0.08925114,0.11161706,0.7996191,False,985
Agbl1,0.0,0.0015051032,0,0.0015029086,0.0016315087,0.9211772,False,29
Ntrk3,0.0,2.4839377,0,11.8649,9.898451,1.1986623,False,9102
Gm9885,0.0,0.14599502,0,0.19947466,0.19872756,1.0037595,False,2073
Mrpl46,0.0,0.6019002,0,1.0143219,1.0576136,0.95906657,False,5980
Mrps11,0.0,0.65547246,0,0.98021334,1.1873798,0.82552636,False,6332
5330411O13Rik,0.0,0.0006114482,0,0.0006111031,0.0006429686,0.95044005,False,6
Det1,0.0,0.050609097,0,0.05265967,0.06548861,0.8041043,False,711
1700011D18Rik,0.0,0.0036216546,0,0.0037027814,0.004092027,0.90487707,False,68
Aen,0.0,0.2721885,0,0.33338878,0.39346978,0.84730464,False,3417
Isg20,0.0,0.021165514,0,0.024293298,0.025860567,0.9393954,False,185
Acan,0.0,0.027797375,0,0.039914005,0.034426354,1.1594026,False,24
Hapln3,0.0,0.017684963,0,0.020853737,0.02149993,0.9699444,False,12
Mfge8,1.0,0.59094113,1,5.0116377,1.0319809,4.856328,True,337
Abhd2,0.0,0.77799726,0,1.878276,1.5078717,1.2456471,False,4906
Rlbp1,1.0,0.16118716,1,0.48619998,0.21997295,2.2102716,True,87
Fanci,0.0,0.0013639998,0,0.0013622034,0.0014727078,0.92496514,False,15
Polg,0.0,0.6211373,0,0.9364657,1.1034739,0.8486523,False,5811
Mir9-3hg,0.0,0.45096657,0,0.65955466,0.72467554,0.9101379,False,4650
Gm35040,0.0,0.16419736,0,0.21598245,0.22420537,0.9633242,False,2362
Gm45168,0.0,0.0023517238,0,0.0023463035,0.0026019528,0.90174717,False,18
Gm45169,0.0,0.044494614,0,0.04769088,0.05699223,0.83679616,False,652
Rhcg,0.0,0.009924275,0,0.010390686,0.011793433,0.88105696,False,57
Ticrr,0.0,0.0040919995,0,0.00416952,0.004650744,0.8965275,False,54
Kif7,0.0,0.005785241,0,0.0060342625,0.0066919276,0.9017226,False,28
9330171B17Rik,0.0,0.009265792,0,0.009932956,0.010975216,0.90503514,False,157
Pex11a,0.0,0.14044495,0,0.16936177,0.19087252,0.8873031,False,1918
Wdr93,0.0,0.0015521377,0,0.0015498014,0.0016846261,0.91996765,False,28
Mesp1,0.0,0.0032924134,0,0.0034698744,0.0037027132,0.93711674,False,61
Mesp2,0.0,0.016132826,0,0.017002184,0.019564213,0.86904514,False,312
Anpep,1.0,0.018954894,1,0.031578608,0.023082618,1.3680687,True,7
Ap3s2,0.0,0.47076806,0,0.67587405,0.76593983,0.8824114,False,5362
Gm26646,0.0,0.0011758619,0,0.0011745346,0.0012624327,0.93037397,False,21
Arpin,0.0,0.070457645,0,0.07716154,0.0935397,0.8249069,False,931
Zfp710,0.0,0.20097832,0,0.24770553,0.27898976,0.8878661,False,1853
Gm44949,0.0,0.0076666195,0,0.007796347,0.0089939805,0.8668406,False,88
Idh2,0.0,0.23131555,0,0.26116604,0.32673374,0.79932374,False,1559
Sema4b,0.0,0.14750011,0,0.17391531,0.20084274,0.8659278,False,1904
Cib1,0.0,0.1972626,0,0.2156482,0.27324134,0.7892224,False,1682
Gdpgp1,0.0,0.07798316,0,0.084040634,0.10411883,0.8071608,False,1246
Ttll13,0.0,0.012934481,0,0.013426295,0.015544015,0.86375976,False,230
Ngrn,0.0,0.751705,0,1.316945,1.4356333,0.91732687,False,6808
Vps33b,0.0,0.12642868,0,0.13707243,0.17158556,0.79885757,False,1780
Rccd1,0.0,0.2470721,0,0.3200908,0.35220066,0.90883076,False,3216
Prc1,1.0,0.016838342,1,0.043460578,0.020445185,2.1257122,True,214
6330403N20Rik,0.0,0.00903062,0,0.009419855,0.010683161,0.88174796,False,155
Unc45a,0.0,0.2963172,0,0.36242718,0.4334368,0.83617073,False,3564
Hddc3,0.0,0.23667748,0,0.2830216,0.33534673,0.8439671,False,3225
Man2a2,0.0,0.8139787,0,1.3805872,1.6091048,0.8579847,False,6619
Fes,0.0,0.066365644,0,0.08520029,0.08779621,0.97043234,False,48
Furin,0.0,0.27712715,0,0.32601914,0.40157726,0.8118466,False,2856
Gm44851,0.0,0.0032924134,0,0.0034698744,0.0037027132,0.93711674,False,10
Blm,0.0,0.0725742,0,0.082268015,0.09651203,0.85241205,False,1045
Crtc3,0.0,0.4308358,0,0.5442871,0.6836832,0.7961101,False,4208
Gm15880,0.0,0.0019284135,0,0.0020188587,0.0021126706,0.95559555,False,10
Iqgap1,0.0,0.8074409,0,1.7277358,1.5904938,1.0862889,False,6074
Zscan2,0.0,0.04077889,0,0.042880747,0.05187826,0.8265649,False,578
Wdr73,0.0,0.25638494,0,0.3131442,0.36746615,0.85217154,False,3606
Nmb,0.0,0.036639858,0,0.03699236,0.046191614,0.8008458,False,482
Sec11a,0.0,0.61977327,0,0.8331255,1.1001829,0.75726086,False,5390
Gm44899,0.0,0.00070551713,0,0.0007050526,0.0007452761,0.94602865,False,13
Zfp592,0.0,0.18174122,0,0.19791871,0.24964158,0.7928115,False,2121
Alpk3,0.0,0.0013639998,0,0.0013622034,0.0014727078,0.92496514,False,17
Slc28a1,0.0,0.0007525516,0,0.0007520207,0.00079664955,0.94397926,False,15
Pde8a,1.0,0.16048163,1,0.32890105,0.21898408,1.5019405,True,85
Rps17,0.0,4.894878,0,18.047039,32.269188,0.5592654,False,9611
Cpeb1,0.0,0.8565919,0,1.6780691,1.7329711,0.9683192,False,7383
Ap3b2,0.0,0.83213395,0,1.5317914,1.6613218,0.9220318,False,7385
2900076A07Rik,0.0,0.20902121,0,0.2431378,0.2915197,0.8340356,False,2957
Fsd2,0.0,0.0015991722,0,0.0016907633,0.0017378286,0.9729172,False,27
Whamm,0.0,0.2178637,0,0.2514043,0.3053854,0.8232361,False,2682
Homer2,1.0,0.5693523,1,1.5087954,0.9823762,1.5358632,True,4895
Gm44570,0.0,0.0007995861,0,0.0007989843,0.0008480966,0.94209117,False,14
Fam103a1,0.0,3.245567,0,14.587248,15.751967,0.92605877,False,9550
3110040N11Rik,0.0,0.21875735,0,0.26329067,0.30679163,0.85820675,False,3277
Btbd1,0.0,1.0813696,0,2.0213184,2.4690287,0.8186695,False,7856
Tm6sf1,0.0,0.38742298,0,0.59048903,0.59802973,0.98739076,False,2936
Hdgfl3,0.0,2.921029,0,13.838025,13.111209,1.0554347,False,9491
Sh3gl3,0.0,1.137764,0,3.4646986,2.6738207,1.2957857,False,7328
Adamtsl3,0.0,0.0055971025,0,0.00594233,0.0064634983,0.9193675,False,33
Saxo2,0.0,0.19058369,0,0.23620673,0.262994,0.8981449,False,2939
Efl1,0.0,0.14444287,0,0.15585211,0.19653925,0.7929821,False,1976
Gm36584,0.0,0.0010347585,0,0.0010337364,0.0011061648,0.934523,False,13
Mex3b,0.0,0.2315037,0,0.31234896,0.32703498,0.9550934,False,3014
A530021J07Rik,0.0,0.0023987582,0,0.0023931167,0.0026566526,0.90080154,False,48
Gm44724,0.0,0.001081793,0,0.0010806735,0.0011580994,0.933144,False,23
Gm10610,0.0,0.0013169653,0,0.0013152928,0.0014199727,0.9262803,False,28
Tmc3,0.0,0.0026339306,0,0.0028152633,0.002930643,0.96062994,False,44
Gm16638,0.0,0.10159447,0,0.11921712,0.13715142,0.86923724,False,1526
Stard5,0.0,0.046281926,0,0.061921854,0.059443206,1.0416977,False,552
Il16,0.0,0.05159682,0,0.06615232,0.06688579,0.98903394,False,125
Cfap161,0.0,0.0023987582,0,0.0024871903,0.0026566526,0.93621206,False,46
Tlnrd1,0.0,0.5190725,0,0.85181165,0.87010694,0.97897357,False,5465
Mesd,0.0,0.7291285,0,1.1436054,1.3750583,0.8316778,False,6583
Cemip,0.0,0.13023846,0,0.2261698,0.17676076,1.2795249,False,1954
Abhd17c,0.0,0.4329994,0,0.54984987,0.6880505,0.79914165,False,4825
Gm44827,0.0,0.0004233103,0,0.000423151,0.00044019637,0.9612778,False,7
Arnt2,0.0,1.6239123,0,5.3819757,4.78078,1.1257527,False,8554
Gm2115,1.0,0.029772824,1,0.05221796,0.03701456,1.4107411,True,307
Fah,0.0,0.14491323,0,0.1737781,0.19720322,0.8812133,False,1655
Zfand6,0.0,1.2993274,0,2.3026848,3.3073344,0.6962359,False,8077
2610206C17Rik,0.0,0.001081793,0,0.0011747469,0.0011580994,1.0143749,False,10
Folh1,0.0,0.023423169,0,0.029178517,0.028752198,1.0148274,False,13
Nox4,0.0,0.0110060675,0,0.013237281,0.013138459,1.0075215,False,188
Tyr,1.0,0.0031042753,1,0.005258472,0.0034811215,1.5105685,True,56
Grm5,0.0,3.9473684,0,29.076862,22.151197,1.3126543,False,9457
Ctsc,1.0,0.26513335,1,0.77142256,0.3818871,2.0200276,True,339
Gm26522,1.0,0.051737923,1,0.11284517,0.06708575,1.6821035,True,60
Gm44751,0.0,0.007901792,0,0.009250823,0.009284399,0.99638355,False,9
Rab38,0.0,0.008560275,0,0.011215524,0.0100995805,1.1104939,False,121
Tmem135,0.0,0.553878,0,0.75811535,0.94742715,0.8001833,False,5620
Fzd4,1.0,0.10681529,1,0.22175083,0.14444162,1.535228,True,404
Prss23,1.0,0.26899016,1,0.54941887,0.38822162,1.4152197,True,2288
A230065N10Rik,0.0,0.0076666195,0,0.007796347,0.0089939805,0.8668406,False,132
Me3,0.0,0.7192042,0,1.6780643,1.3489516,1.2439767,False,6332
Ccdc81,0.0,0.0062555852,0,0.0064989654,0.007263762,0.8947107,False,123
Hikeshi,0.0,1.1067213,0,2.2863052,2.5602,0.89301825,False,7930
Eed,0.0,0.22275528,0,0.24896665,0.31310406,0.79515624,False,2582
Picalm,0.0,1.6186445,0,2.8099704,4.754674,0.5909912,False,8121
Ccdc83,0.0,0.00065848266,0,0.0007521534,0.0006940482,1.0837193,False,8
Sytl2,0.0,0.6585767,0,1.4736881,1.1950508,1.2331593,False,5855
Ccdc89,0.0,0.0072903438,0,0.0073316083,0.008530317,0.8594767,False,77
Crebzf,0.0,0.89779407,0,1.4648592,1.8573333,0.7886895,False,7314
Tmem126a,0.0,1.1157988,0,2.2423756,2.5932033,0.86471254,False,8037
Tmem126b,0.0,0.39104465,0,0.56081164,0.6050125,0.92694217,False,4510
Dlg2,0.0,1.6970509,0,5.3410964,5.1510553,1.0368935,False,8961
Gm45159,0.0,0.6713701,0,1.5578957,1.2268465,1.2698375,False,6142
Ccdc90b,0.0,0.16828936,0,0.18437727,0.2300044,0.80162495,False,1602
Ankrd42,0.0,0.14058605,0,0.16776991,0.19107182,0.8780463,False,2308
Gm26944,0.0,0.0015051032,0,0.0015029086,0.0016315087,0.9211772,False,23
Pcf11,0.0,0.71398336,0,1.0309376,1.3353357,0.77204376,False,6112
Gm26981,0.0,0.030572409,0,0.030956158,0.038066898,0.8132041,False,387
Rab30,0.0,0.22458963,0,0.2844113,0.31601185,0.90000206,False,2965
Ddias,0.0,0.0072903438,0,0.007990122,0.008530317,0.9366735,False,109
Prcp,0.0,0.3584027,0,0.4522564,0.5433652,0.8323249,False,3308
Fam181b,0.0,0.11565778,0,0.20285031,0.15687446,1.2930741,False,63
Gm32647,1.0,0.006443723,1,0.010353585,0.0074929274,1.381781,True,73
Tenm4,1.0,1.1076149,1,4.747685,2.5634408,1.8520751,True,6923
Gm15413,0.0,0.0005644137,0,0.0005641217,0.00059204,0.95284384,False,11
Gm44633,0.0,0.0038097927,0,0.0037954566,0.0043152054,0.87955415,False,74
Nars2,0.0,0.13066177,0,0.1447329,0.17733738,0.81614435,False,1949
Gab2,0.0,0.16222191,0,0.1916038,0.22142525,0.86532044,False,1939
Usp35,0.0,0.2121255,0,0.27974197,0.2963796,0.9438638,False,2801
Kctd21,0.0,0.08762523,0,0.094532184,0.11771424,0.80306494,False,1319
Alg8,0.0,0.07153944,0,0.073856466,0.09505868,0.77695656,False,1087
Ndufc2,0.0,5.690466,0,42.522858,42.068806,1.0107931,False,9590
Thrsp,1.0,0.12995626,1,0.2460927,0.17637658,1.3952686,True,447
Kctd14,0.0,0.00903062,0,0.011207249,0.010683161,1.0490575,False,36
Ints4,0.0,0.12464136,0,0.13140641,0.16916122,0.7768117,False,1590
Aamdc,0.0,0.88998634,0,1.5058174,1.833396,0.82132685,False,7128
Rsf1,0.0,1.1318847,0,2.247046,2.6521382,0.8472582,False,7657
Rsf1os1,0.0,0.001081793,0,0.0010806735,0.0011580994,0.933144,False,13
Rsf1os2,0.0,0.0032453788,0,0.003329072,0.0036472494,0.91276234,False,47
Clns1a,0.0,1.0574291,0,1.9493358,2.3843205,0.8175645,False,7836
Aqp11,0.0,0.20333004,0,0.30583274,0.28264245,1.0820482,False,2096
Pak1,0.0,4.6336956,0,39.803066,29.310009,1.3580025,False,9617
Myo7a,0.0,0.05747613,0,0.058126256,0.07525356,0.7724053,False,777
Capn5,0.0,0.35337,0,0.54243326,0.5341274,1.0155503,False,4281
Omp,0.0,0.0027750342,0,0.0031437569,0.0030952534,1.0156703,False,37
B3gnt6,0.0,0.0036686892,0,0.0036554018,0.0041477783,0.88129145,False,57
Acer3,0.0,0.30454823,0,0.37408516,0.44744834,0.836041,False,3459
Tsku,0.0,0.0016932412,0,0.001784527,0.0018444742,0.967499,False,16
Lrrc32,1.0,0.039555993,1,0.12397617,0.05019301,2.4699886,True,48
Emsy,0.0,1.0211655,0,1.8491287,2.2586813,0.81867623,False,7522
Thap12,0.0,0.48436102,0,0.7027305,0.79478085,0.88418144,False,5112
Gm19656,0.0,0.00051737926,0,0.0005171359,0.0005412659,0.9554193,False,9
Uvrag,0.0,0.4305536,0,0.5874277,0.6831142,0.85992604,False,4744
Gm45188,0.0,0.004139034,0,0.004122096,0.0047067897,0.8757766,False,84
Gm45187,0.0,0.009642067,0,0.010396208,0.011442728,0.90854275,False,184
Dgat2,0.0,0.587978,0,1.0783014,1.0251058,1.0518928,False,6310
Gm26705,0.0,0.0008466206,0,0.0008459436,0.00089956616,0.94039065,False,11
Map6,0.0,0.9824091,0,2.1602738,2.1281192,1.0151093,False,8070
Serpinh1,1.0,0.17746107,1,0.49000186,0.24328665,2.0140927,True,69
Gdpd5,0.0,0.28695735,0,0.44516808,0.41779387,1.0655209,False,3645
Klhl35,0.0,0.018954894,0,0.019443141,0.023082618,0.84232825,False,304
Rps3,0.0,12.120456,0,78.494095,162.90201,0.48184854,False,9802
Arrb1,0.0,0.9660411,0,2.0835128,2.0741763,1.0045013,False,7621
Tpbgl,0.0,0.04139034,0,0.051061925,0.052721232,0.9685267,False,127
Gm10605,0.0,0.08235737,0,0.13606738,0.11028779,1.2337482,False,770
Slco2b1,1.0,0.31118008,1,0.7216008,0.4589509,1.5722831,True,159
Neu3,0.0,0.020083722,0,0.019963512,0.02449579,0.8149772,False,310
Spcs2,0.0,2.4689808,0,5.830235,9.795778,0.5951783,False,9092
Xrra1,0.0,0.020036686,0,0.02123539,0.024436716,0.8689952,False,387
Gm38405,0.0,0.0052678613,0,0.005616651,0.0060643973,0.9261681,False,99
Rnf169,0.0,0.47824654,0,0.7553711,0.781758,0.96624666,False,5424
Chrdl2,0.0,0.0005644137,0,0.0005641217,0.00059204,0.95284384,False,11
Pold3,0.0,0.25789005,0,0.31660342,0.36994725,0.85580695,False,3422
Lipt2,0.0,0.080475986,0,0.085668184,0.10763216,0.7959348,False,1311
Gm34821,0.0,0.0006114482,0,0.0006111031,0.0006429686,0.95044005,False,13
Kcne3,0.0,0.007196275,0,0.0073329713,0.008414621,0.8714559,False,147
Pgm2l1,1.0,10.542213,1,227.66385,126.54131,1.7991266,True,9848
P4ha3,0.0,0.04505903,0,0.04923958,0.057765402,0.8524061,False,849
Ppme1,0.0,2.1973097,0,8.526872,8.017535,1.0635277,False,9293
C2cd3,0.0,0.23959363,0,0.27175495,0.3400545,0.7991511,False,3070
Gm10603,0.0,0.0036686892,0,0.003937622,0.0041477783,0.9493328,False,39
Ucp3,0.0,0.002069517,0,0.002535698,0.0022750008,1.1145922,False,8
Ucp2,1.0,0.27646866,1,0.6181993,0.40049547,1.5435863,True,253
Dnajb13,0.0,0.0019284135,0,0.0019247853,0.0021126706,0.91106737,False,20
Coa4,0.0,0.124782465,0,0.13574563,0.16935265,0.801556,False,1771
Gm39059,0.0,0.0005644137,0,0.0005641217,0.00059204,0.95284384,False,10
Mrpl48,0.0,1.1842811,0,2.2081838,2.8485398,0.77519846,False,8056
Rab6a,0.0,11.302102,0,183.28554,143.51321,1.2771335,False,9832
Plekhb1,1.0,0.48177415,1,1.4728216,0.7892616,1.8660755,True,2474
Gm35082,0.0,0.018296411,0,0.020596553,0.022261476,0.92521054,False,319
Fam168a,0.0,2.9721086,0,13.494283,13.512783,0.99863094,False,9451
Relt,0.0,0.084238745,0,0.09915938,0.112947345,0.8779257,False,1234
Arhgef17,0.0,0.7283289,0,1.4502741,1.3729436,1.0563246,False,6646
P2ry6,0.0,0.08941254,0,0.15987897,0.12021502,1.3299416,False,68
P2ry2,0.0,0.0033394478,0,0.003986966,0.0037582181,1.0608661,False,4
Fchsd2,0.0,0.66953576,0,0.98664904,1.2222686,0.8072277,False,4362
Atg16l2,0.0,0.248295,0,0.29662514,0.35419655,0.8374592,False,3410
Stard10,0.0,0.7277644,0,1.4081985,1.3714522,1.0267937,False,6856
Gm45620,0.0,0.0027279996,0,0.0027206857,0.0030403594,0.89485663,False,7
Arap1,0.0,0.06801185,0,0.0775943,0.090106584,0.8611391,False,111
Pde2a,0.0,0.3660223,0,0.5410919,0.55748504,0.9705945,False,4409
Gm35363,0.0,0.030102065,0,0.032207653,0.037447542,0.86007386,False,560
Clpb,0.0,0.50990075,0,0.7338272,0.84998703,0.86333925,False,5548
Inppl1,0.0,0.14684163,0,0.19499344,0.19991809,0.97536665,False,1473
Gm10602,0.0,0.013169654,0,0.013561266,0.01583847,0.85622317,False,207
Anapc15,0.0,0.30727622,0,0.38577443,0.45215848,0.8531841,False,3939
Tomt,0.0,0.001975448,0,0.0020657117,0.0021666735,0.9534024,False,23
Lamtor1,0.0,1.9996238,0,4.2557855,6.8230023,0.62374085,False,9149
Lrrc51,0.0,0.055124406,0,0.05886144,0.07190223,0.8186316,False,912
Numa1,0.0,0.70387095,0,0.85473055,1.3091807,0.6528744,False,5674
Il18bp,0.0,0.054889236,0,0.056206223,0.07156708,0.78536415,False,861
Rnf121,0.0,0.33267486,0,0.40489137,0.49679914,0.8150002,False,4144
Xndc1,0.0,0.18409294,0,0.208159,0.25316527,0.8222257,False,2481
Xntrpc,0.0,0.006396689,0,0.0063560703,0.0074355835,0.8548179,False,106
Art5,0.0,0.0016932412,0,0.0016904536,0.0018444742,0.91649616,False,33
Art1,0.0,0.0009406895,0,0.00093984883,0.0010026764,0.93734014,False,3
Chrna10,0.0,0.00065848266,0,0.00065808004,0.0006940482,0.94817626,False,13
Nup98,0.0,0.4649358,0,0.58565897,0.7536904,0.7770551,False,4664
Pgap2,0.0,0.24890645,0,0.27491942,0.3551955,0.77399474,False,2669
Rhog,1.0,0.24006397,1,0.49363658,0.34081534,1.448399,True,319
Stim1,0.0,0.7569258,0,1.3603853,1.4498688,0.9382817,False,6639
Rrm1,0.0,0.09152909,0,0.09801902,0.12316662,0.7958246,False,1063
Olfr543,0.0,0.0015521377,0,0.0015498014,0.0016846261,0.91996765,False,25
Olfr544,0.0,0.00070551713,0,0.0007050526,0.0007452761,0.94602865,False,12
Olfr545,0.0,0.0016462067,0,0.001643574,0.0017911125,0.91762745,False,26
Trim21,0.0,0.030666478,0,0.032549646,0.038190886,0.8522883,False,406
Olfr550,0.0,0.00014110343,0,0.00014109016,0.00014249307,0.99015456,False,3
Olfr552,0.0,0.028926203,0,0.02978412,0.035903305,0.8295648,False,478
Olfr556,0.0,0.00070551713,0,0.00079912593,0.0007452761,1.0722549,False,14
Trim68,0.0,0.05949861,0,0.06423961,0.07812923,0.8222226,False,911
Olfr558,1.0,0.010253516,1,0.024730232,0.012202631,2.026631,True,8
Olfr78,0.0,0.0027279996,0,0.003567346,0.0030403594,1.1733304,False,17
Hbb-bs,1.0,0.0022106203,1,0.018292384,0.0024381664,1.5398344,True,13
Olfr635,0.0,0.00070551713,0,0.0007050526,0.0007452761,0.94602865,False,10
Trim6,0.0,0.0052208267,0,0.005946401,0.006007465,0.9898353,False,6
Trim34a,0.0,0.04002634,0,0.053665925,0.050840963,1.0555646,False,21
Trim5,0.0,0.025868962,0,0.032162376,0.031915434,1.0077374,False,16
Trim12a,0.0,0.06890551,0,0.09840327,0.09136087,1.0770833,False,36
Trim12c,0.0,0.05677061,0,0.07923226,0.07424854,1.0671222,False,40
Trim30b,0.0,0.0039979303,0,0.004358428,0.0045387982,0.9602604,False,4
Trim30a,0.0,0.081604816,0,0.13007599,0.10922509,1.1908985,False,44
Trim30d,0.0,0.024410892,0,0.030777551,0.030026857,1.0250008,False,23
Olfr690,0.0,0.0006114482,0,0.0006111031,0.0006429686,0.95044005,False,11
Olfr691,0.0,0.028314754,0,0.030336525,0.035102624,0.8642238,False,516
Fam160a2,0.0,0.72009784,0,1.3336455,1.3512902,0.98694223,False,6938
Cnga4,0.0,0.012793378,0,0.013382888,0.015367477,0.87085783,False,251
Cckbr,1.0,0.49174544,1,1.1103387,0.8106119,1.3697537,True,5412
Cavin3,0.0,0.38135552,0,0.6558781,0.58640707,1.118469,False,2777
Smpd1,0.0,0.8821316,0,1.5154573,1.8094933,0.8375037,False,7257
Apbb1,0.0,3.0747378,0,13.9971895,14.335651,0.9763901,False,9550
Hpx,0.0,0.001081793,0,0.0010806735,0.0011580994,0.933144,False,14
Trim3,0.0,0.7692018,0,1.2882631,1.4835515,0.8683642,False,7056
Arfip2,0.0,0.85231173,0,1.5209905,1.7203202,0.8841322,False,7390
Timm10b,0.0,1.2873336,0,2.3613207,3.25781,0.7248184,False,8293
Gm45799,0.0,0.0064907577,0,0.0065430044,0.0075503057,0.86658806,False,118
Dnhd1,0.0,0.018014204,0,0.019101625,0.02190994,0.8718247,False,280
Rrp8,0.0,0.12139598,0,0.1275483,0.16475135,0.77418673,False,1429
Ilk,0.0,0.5901886,0,0.7944644,1.0302327,0.77115047,False,5333
Taf10,0.0,1.3299469,0,2.5573106,3.4354613,0.7443864,False,8340
Tpp1,0.0,0.7788439,0,0.99135107,1.5102212,0.65642774,False,5805
Dchs1,0.0,0.037345376,0,0.039997544,0.047156148,0.84819365,False,97
Mrpl17,0.0,0.9375382,0,1.5198989,1.9819958,0.76685274,False,7282
Gm4070,0.0,0.006020413,0,0.0068311095,0.0069777383,0.97898614,False,3
Gvin1,0.0,0.003950896,0,0.004782132,0.004482865,1.0667579,False,4
Syt9,0.0,0.14792342,0,0.19133493,0.2014366,0.94985193,False,2345
Olfml1,0.0,0.027468134,0,0.035181496,0.03399658,1.0348539,False,11
Ppfibp2,0.0,0.12186633,0,0.19375561,0.16539165,1.1714957,False,417
Cyb5r2,0.0,0.0038097927,0,0.00388953,0.0043152054,0.9013546,False,10
Olfr482,0.0,0.03762758,0,0.03875343,0.047542732,0.8151284,False,671
Nlrp10,0.0,0.002963172,0,0.0029545305,0.0033154248,0.89114696,False,53
Eif3f,0.0,1.8204694,0,3.2791972,5.807311,0.56466705,False,8725
Tub,0.0,1.664456,0,5.111582,4.9842567,1.0255455,False,8975
Gm26599,0.0,0.0032453788,0,0.0032349986,0.0036472494,0.8869694,False,67
Ric3,0.0,0.77860874,0,1.4032414,1.5095685,0.9295646,False,7083
Lmo1,1.0,1.1435492,1,5.9639645,2.6952293,2.2127855,True,5784
Stk33,0.0,0.021776963,0,0.023937782,0.026638055,0.89863104,False,374
1700095J03Rik,0.0,0.005738206,0,0.0059877676,0.0066347993,0.90247905,False,99
Trim66,0.0,0.2731292,0,0.39853898,0.3950133,1.0089254,False,3761
Rpl27a,0.0,16.04332,0,138.23439,271.66544,0.50884056,False,9860
St5,0.0,0.10686233,0,0.1281848,0.14450759,0.8870455,False,794
Akip1,0.0,0.051220544,0,0.05339703,0.066352986,0.80474186,False,473
BC051019,0.0,0.002163586,0,0.0027234466,0.0023836987,1.1425297,False,23
Ascl3,0.0,0.0007525516,0,0.0007520207,0.00079664955,0.94397926,False,6
Tmem9b,0.0,1.5201073,0,3.1039817,4.280881,0.7250802,False,8674
Nrip3,1.0,2.4717088,1,20.57527,9.814468,2.0964222,True,7012
Scube2,0.0,0.06053337,0,0.07418126,0.07959568,0.93197596,False,1002
Dennd5a,0.0,1.3229387,0,2.21913,3.4059238,0.65155005,False,7976
Tmem41b,0.0,0.5200602,0,0.6641907,0.87228227,0.7614401,False,5175
1600010M07Rik,0.0,0.0072903438,0,0.0076138284,0.008530317,0.892561,False,3
Ipo7,0.0,1.0747849,0,2.1817071,2.4455934,0.89209723,False,7910
Zfp143,0.0,0.09990123,0,0.108645804,0.13479707,0.80599535,False,1252
Wee1,0.0,0.2017779,0,0.25796673,0.2802305,0.92055196,False,2915
Swap70,1.0,0.16010536,1,0.29778934,0.21845709,1.363148,True,135
Sbf2,0.0,0.79869246,0,1.1463971,1.565744,0.7321741,False,6679
Adm,0.0,0.056018062,0,0.09540369,0.073176004,1.3037565,False,249
Ampd3,0.0,0.13677625,0,0.18194988,0.18573795,0.9796053,False,1017
Rnf141,0.0,0.62014955,0,0.9527906,1.1010902,0.8653157,False,5697
