,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,n_cells
Mocos,0.0,0.023288356,0,0.024547562,0.027977401,0.87740684,False,221
Fhod3,1.0,0.5787106,1,0.9521457,0.7188662,1.3245103,True,3501
Tpgs2,0.0,1.1425288,0,1.4349015,1.5779352,0.90935385,False,6120
AW554918,0.0,0.19670165,0,0.20880559,0.23101577,0.9038586,False,1675
Celf4,1.0,25.9992,1,253.11356,194.96913,1.2982237,True,9361
Gm3227,0.0,0.019690154,0,0.019504303,0.023540752,0.8285335,False,189
Pik3c3,0.0,0.47566217,0,0.528321,0.5797147,0.9113466,False,3502
Rit2,0.0,2.6261868,0,4.2019134,4.7285624,0.88862383,False,8273
Syt4,1.0,15.038481,1,141.20053,74.095314,1.9056607,True,9351
Gm26658,0.0,0.016991504,0,0.017104303,0.020205371,0.84652257,False,162
Slc25a46,0.0,2.3646176,0,3.4382122,4.083196,0.8420394,False,8184
B930094E09Rik,0.0,0.0018990504,0,0.0018956335,0.0020358346,0.93113333,False,19
Sap130,0.0,0.22188905,0,0.22984868,0.26029137,0.8830438,False,1887
Ammecr1l,0.0,0.5424288,0,0.6076808,0.66932404,0.9079023,False,3840
Gm26533,0.0,0.012093953,0,0.0119488835,0.014122261,0.8461028,False,115
Polr2d,0.0,0.44307846,0,0.47709247,0.53675437,0.888847,False,3382
Wdr33,0.0,0.50884557,0,0.5516261,0.6240198,0.8839881,False,3721
Gm26823,0.0,0.004497751,0,0.004477969,0.0049901092,0.8973689,False,43
Sft2d3,0.0,0.31104448,0,0.33806774,0.36758262,0.9197054,False,2455
Lims2,1.0,0.027986007,1,0.061191916,0.033770796,1.8119773,True,159
Gpr17,1.0,0.047176413,1,0.55934954,0.05732911,6.0197196,True,71
Iws1,0.0,0.6809595,0,0.8254321,0.8624971,0.957026,False,4422
Gm26717,0.0,0.00069965015,0,0.0006992305,0.0007242733,0.9654236,False,7
Map3k2,0.0,0.7342329,0,0.8550905,0.9396172,0.9100413,False,4751
Ercc3,0.0,0.2667666,0,0.2769892,0.31346962,0.8836238,False,2206
A830052D11Rik,0.0,0.03428286,0,0.035309974,0.041495584,0.85093325,False,325
Bin1,0.0,2.7170415,0,4.298075,4.962422,0.8661245,False,8388
Gypc,0.0,0.028585708,0,0.03896686,0.03450838,1.1292,False,237
Tslp,0.0,0.005397301,0,0.0053687072,0.006031049,0.890178,False,52
Wdr36,0.0,0.24527736,0,0.25750592,0.28783754,0.8946225,False,2054
2310026I22Rik,0.0,0.0036981509,0,0.003884763,0.00407094,0.9542668,False,33
Camk4,1.0,5.2908545,1,23.266655,13.419587,1.7337832,True,8668
Stard4,0.0,0.70414793,0,1.0106236,0.89586055,1.1281036,False,4314
Nrep,1.0,0.95182407,1,2.5386624,1.2674748,2.0029294,True,4586
Epb41l4aos,0.0,0.49275362,0,0.5522516,0.6024619,0.9166581,False,3607
Epb41l4a,0.0,0.0067966017,0,0.007750683,0.0076801423,1.0091848,False,56
Apc,0.0,2.4631684,0,4.4349937,4.3215866,1.026242,False,8028
Srp19,0.0,3.2750626,0,5.45752,6.508,0.83858633,False,8746
Reep5,0.0,9.762718,0,33.45269,35.75159,0.9356979,False,9308
Pkd2l2,0.0,0.0066966517,0,0.0068523916,0.0075614583,0.90622616,False,64
Fam13b,0.0,0.50054973,0,0.63287157,0.6128919,1.032599,False,3471
Nme5,0.0,0.4193903,0,0.46823654,0.505804,0.9257272,False,3197
4933408B17Rik,0.0,0.08435782,0,0.08904458,0.10246078,0.8690602,False,750
Brd8,0.0,1.4833583,0,1.8169211,2.1899483,0.82966393,False,7032
Kif20a,0.0,0.0028985508,0,0.002890438,0.0031605363,0.91454035,False,29
Cdc23,0.0,0.6065967,0,0.6698885,0.75747615,0.88436913,False,4203
Cdc25c,1.0,0.0066966517,1,0.011250632,0.0075614583,1.4878919,True,47
Gm3550,0.0,0.004597701,0,0.00517678,0.005105205,1.01402,False,41
Fam53c,0.0,0.8749625,0,1.0718291,1.148291,0.93341243,False,5217
Kdm3b,0.0,0.31804097,0,0.36305413,0.37627438,0.9648654,False,2477
Gm26538,0.0,0.0061969017,0,0.0065589556,0.006969739,0.94106185,False,60
Reep2,0.0,2.0709646,0,3.0245516,3.405384,0.88816756,False,7861
Egr1,1.0,23.404497,1,319.08698,161.29478,1.9782845,True,9284
Etf1,0.0,1.1749126,0,1.4977912,1.6329191,0.91724765,False,6216
Hspa9,0.0,2.0431783,0,2.969347,3.3436735,0.8880493,False,7802
Ctnna1,0.0,0.5103448,0,0.622369,0.6260332,0.99414694,False,3561
Lrrtm2,1.0,4.017991,1,11.980684,8.822913,1.3579056,True,8374
Sil1,0.0,0.28165916,0,0.33549425,0.3314766,1.0121205,False,2181
Gm28285,0.0,0.008095952,0,0.00803121,0.009229396,0.8701772,False,80
Matr3,0.0,11.538131,0,29.157608,47.21819,0.617508,False,9342
Paip2,0.0,6.3766117,0,16.455511,17.965342,0.91595864,False,9152
Slc23a1,0.0,0.008295852,0,0.008227853,0.009469428,0.86888593,False,82
Mzb1,1.0,0.004697651,1,0.10383639,0.0052203992,1.2888482,True,16
Prob1,0.0,0.030484758,0,0.030957831,0.036840677,0.8403166,False,288
Spata24,0.0,0.11574213,0,0.11834972,0.13889755,0.85206485,False,1034
Dnajc18,0.0,1.1549225,0,1.4460086,1.5989088,0.90437216,False,6185
1700066B19Rik,0.0,0.0037981009,0,0.0037840535,0.0041855727,0.90407073,False,35
Ecscr,1.0,0.011194402,1,0.019266916,0.0130200265,1.4797908,True,33
Tmem173,1.0,0.008195902,1,0.012327863,0.009349265,1.3185916,True,17
Ube2d2a,0.0,5.4147925,0,9.6532,13.9095745,0.6939968,False,9181
Cxxc5,0.0,2.5527236,0,4.744246,4.54318,1.0442567,False,8079
Gm29417,0.0,0.0066966517,0,0.0066524716,0.0075614583,0.87978685,False,64
Psd2,0.0,0.17351325,0,0.2119933,0.20454486,1.0364147,False,1394
Nrg2,0.0,0.32533732,0,0.33007067,0.38537192,0.856499,False,2667
Pura,0.0,10.976912,0,38.81604,43.435547,0.8936469,False,9310
Igip,0.0,3.0468767,0,5.268394,5.8540835,0.899952,False,8577
Cystm1,0.0,3.2980509,0,5.275411,6.575469,0.8022867,False,8706
Pfdn1,0.0,3.9874063,0,6.190765,8.722317,0.70976156,False,8952
Hbegf,0.0,0.026386807,0,0.034689512,0.03180071,1.0908408,False,207
Ankhd1,0.0,0.91394305,0,1.0926534,1.2085682,0.90408915,False,5391
Sra1,0.0,2.0003998,0,2.6361454,3.2494564,0.81125736,False,7905
Slc35a4,0.0,0.47266367,0,0.5123724,0.57574,0.88993716,False,3518
Cd14,1.0,0.013193403,1,0.02481592,0.01547555,1.6035566,True,42
Tmco6,0.0,0.12703648,0,0.13150106,0.15190518,0.8656786,False,1124
Ndufa2,0.0,8.225087,0,18.693632,27.00604,0.6922019,False,9232
Ik,0.0,1.3914043,0,2.0910897,2.0175462,1.0364519,False,6615
Wdr55,0.0,0.12283858,0,0.124353394,0.14712407,0.8452281,False,1108
Dnd1,0.0,0.04007996,0,0.041076362,0.048598975,0.8452105,False,379
Hars,0.0,1.6483759,0,2.6398427,2.511084,1.0512761,False,7006
Hars2,0.0,0.33853075,0,0.35629714,0.40189984,0.8865321,False,2686
Zmat2,0.0,7.3748126,0,16.923876,22.646042,0.7473216,False,9226
Pcdha1,0.0,0.004097951,0,0.004481406,0.0045303027,0.9892067,False,38
Gm37751,0.0,0.0061969017,0,0.0063590356,0.006969739,0.91237783,False,57
Pcdha2,0.0,0.0036981509,0,0.003884763,0.00407094,0.9542668,False,35
Pcdha3,0.0,0.005297351,0,0.005469736,0.0059146653,0.9247753,False,49
Pcdha4,0.0,0.03128436,0,0.033507396,0.037821468,0.8859359,False,276
Gm38225,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,8
Pcdha5,0.0,0.03278361,0,0.036110252,0.03965909,0.91051644,False,291
Pcdha6,0.0,0.0068965517,0,0.007049594,0.007798922,0.90391904,False,68
Pcdha7,0.0,0.0067966017,0,0.006951003,0.0076801423,0.9050617,False,65
Pcdha8,0.0,0.008395802,0,0.008526064,0.00958987,0.88906986,False,78
Pcdha9,0.0,0.028385807,0,0.02858241,0.034262583,0.8342164,False,270
Pcdha11,0.0,0.016491754,0,0.017220998,0.01958383,0.87934774,False,155
Gm10545,0.0,0.013693154,0,0.014706521,0.01609528,0.9137163,False,127
Pcdha11.1,0.0,0.13283359,0,0.1467877,0.15843812,0.9264671,False,1146
Pcdha12,0.0,0.026986506,0,0.02686062,0.032540083,0.8254625,False,254
Pcdhac1,0.0,0.004297851,0,0.004279807,0.0047601336,0.8990939,False,43
Pcdhac2,0.0,0.067566216,0,0.0708042,0.082206756,0.8612942,False,617
Pcdhb2,0.0,0.0069965017,0,0.008147765,0.007917789,1.0290455,False,61
Pcdhb3,1.0,0.062468767,1,0.0957574,0.07600806,1.2598323,True,473
Pcdhb4,0.0,0.029385308,0,0.036921304,0.03549097,1.0403013,False,249
Pcdhb5,1.0,0.07716142,1,0.11899554,0.09382773,1.2682341,True,575
Pcdhb6,1.0,0.028185908,1,0.043187883,0.034016725,1.2696074,True,209
Pcdhb7,1.0,0.20859571,1,0.48957026,0.24474578,2.0003216,True,1148
Pcdhb8,1.0,0.037081458,1,0.0726952,0.04492313,1.618213,True,249
Pcdhb9,1.0,0.10564718,1,0.15926939,0.1271951,1.252166,True,760
Pcdhb10,0.0,0.013393303,0,0.0142148435,0.01572317,0.9040698,False,123
Pcdhb11,0.0,0.06406797,0,0.09455542,0.07795341,1.2129734,False,491
Pcdhb12,0.0,0.07146427,0,0.095152244,0.0869383,1.0944802,False,577
Pcdhb13,1.0,0.08295852,1,0.14045826,0.10079259,1.3935376,True,583
Pcdhb14,1.0,0.1814093,1,0.27786306,0.21354946,1.3011649,True,1273
Pcdhb15,0.0,0.026886556,0,0.030964365,0.032416906,0.95519185,False,240
Pcdhb16,0.0,0.11984008,0,0.16766411,0.14367269,1.1669867,False,931
Pcdhb17,1.0,0.30804598,1,0.5300482,0.3638678,1.4567056,True,1976
Pcdhb18,0.0,0.058970515,0,0.0860863,0.071753345,1.1997532,False,461
Pcdhb19,1.0,0.16761619,1,0.2506905,0.19779783,1.2674077,True,1225
Pcdhb20,0.0,0.22568716,0,0.32391027,0.26474643,1.2234737,False,1640
Pcdhb21,0.0,0.13083458,0,0.16470787,0.15619233,1.0545195,False,1044
Pcdhb22,1.0,0.21249375,1,0.35868037,0.2492914,1.4387996,True,1429
Slc25a2,0.0,0.0057971017,0,0.0057640714,0.0064989035,0.8869298,False,57
Taf7,0.0,0.72233886,0,1.0658394,0.9222559,1.1556873,False,4307
3222401L13Rik,0.0,0.019590205,0,0.02580571,0.023417447,1.1019865,False,114
Pcdhga1,0.0,0.0032983508,0,0.0034877204,0.003614444,0.9649396,False,32
Pcdhga2,0.0,0.020589706,0,0.021767145,0.024650212,0.8830409,False,190
Pcdhga3,0.0,0.010294853,0,0.011189487,0.011912361,0.93931735,False,95
Pcdhgb1,0.0,0.003998001,0,0.003982415,0.004415385,0.90194064,False,36
Pcdhga4,0.0,0.0026986506,0,0.002691637,0.002934228,0.91732377,False,24
Pcdhgb2,0.0,0.0059970017,0,0.0061615533,0.006733998,0.91499186,False,52
Pcdhga5,0.0,0.04037981,0,0.044350915,0.04896712,0.9057285,False,354
Pcdhga6,0.0,0.03808096,0,0.040033102,0.046147715,0.8674992,False,342
Gm37165,0.0,0.0037981009,0,0.0045837336,0.0041855727,1.0951271,False,34
Pcdhga7,0.0,0.024587706,0,0.026584508,0.029580059,0.89873075,False,225
Pcdhgb4,0.0,0.054572713,0,0.05879681,0.066401616,0.88547266,False,480
Pcdhga8,0.0,0.013493253,0,0.013512436,0.015847122,0.8526744,False,129
Pcdhgb5,0.0,0.022888556,0,0.023766346,0.027484441,0.86472,False,209
Pcdhga9,0.0,0.035582207,0,0.036718585,0.04308686,0.85219914,False,318
Pcdhgb6,0.0,0.010594702,0,0.010683423,0.012281779,0.8698596,False,101
Pcdhga10,0.0,0.023888055,0,0.024119427,0.028716968,0.8399016,False,221
Pcdhgb7,0.0,0.008695652,0,0.00882082,0.0099527165,0.88627255,False,82
Pcdhga11,0.0,0.019590205,0,0.02000803,0.023417447,0.85440695,False,188
Pcdhga12,0.0,0.37991005,0,0.41353077,0.45461935,0.9096198,False,2944
BC037039,0.0,0.010094953,0,0.010193964,0.011666162,0.8738061,False,94
Pcdhgc3,0.0,0.008995502,0,0.008915475,0.010317533,0.8641091,False,86
Pcdhgc4,0.0,0.23028485,0,0.2424454,0.2701475,0.8974556,False,1916
Pcdhgc5,0.0,0.32363817,0,0.37345657,0.38325042,0.97444534,False,2513
Gm29994,0.0,0.011194402,0,0.011270114,0.0130200265,0.86559844,False,108
Diaph1,0.0,0.70854574,0,0.882259,0.9022236,0.97787184,False,4557
Hdac3,0.0,1.0575712,0,1.262179,1.4363142,0.8787624,False,5961
Rell2,0.0,1.2714642,0,1.7493706,1.8006126,0.9715419,False,6383
Fchsd1,0.0,0.092953525,0,0.10011528,0.11254628,0.88954765,False,838
Arap3,0.0,0.03728136,0,0.040893048,0.045168016,0.90535414,False,301
Pcdh1,0.0,0.888056,0,1.1901861,1.1684868,1.0185704,False,5166
1700086O06Rik,0.0,0.28145927,0,0.29462323,0.33123347,0.88947296,False,2330
0610009O20Rik,0.0,0.28775612,0,0.30873153,0.3389093,0.9109562,False,2336
Pcdh12,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,7
Rnf14,0.0,7.5098453,0,22.152767,23.315676,0.9501233,False,9224
Gnpda1,0.0,0.34612694,0,0.37568596,0.4114681,0.9130379,False,2723
Ndfip1,0.0,0.6371814,0,0.88994086,0.8003253,1.111974,False,4038
Spry4,0.0,0.07356322,0,0.08875025,0.089480735,0.99183637,False,599
Arhgap26,0.0,2.9628186,0,5.570189,5.6206594,0.9910205,False,8500
Fgf1,0.0,0.009195402,0,0.011310878,0.010561652,1.0709383,False,71
Gm15337,0.0,0.03408296,0,0.03572348,0.041250758,0.8660079,False,317
Nr3c1,0.0,3.1805098,0,6.964814,6.2335196,1.1173165,False,8390
Yipf5,0.0,1.3612194,0,1.6985759,1.962064,0.86570865,False,6691
2900055J20Rik,1.0,1.796002,1,4.8245344,2.8122685,1.7155311,True,6150
Kctd16,0.0,0.043378312,0,0.046898622,0.052653942,0.89069533,False,383
Prelid2,0.0,0.0034982509,0,0.0034863616,0.0038423107,0.9073607,False,34
Plac8l1,0.0,0.0011994003,0,0.0011980815,0.0012649902,0.9471074,False,11
Lars,0.0,0.5696152,0,0.64481837,0.7063785,0.91285104,False,3981
Rbm27,0.0,1.2548726,0,1.8180803,1.7713685,1.0263704,False,6321
Tcerg1,0.0,1.2362819,0,1.6620781,1.7388186,0.9558663,False,6309
Gpr151,0.0,0.0022988506,0,0.002293795,0.0024832182,0.9237187,False,23
Ppp2r2b,0.0,4.5705147,0,8.828419,10.720261,0.8235265,False,9002
Stk32a,0.0,0.0029985008,0,0.0029898086,0.0032738252,0.9132463,False,19
Dpysl3,0.0,0.9673163,0,1.4478521,1.2917265,1.120866,False,5269
Eif3j2,0.0,0.017091455,0,0.017200856,0.020329494,0.8461035,False,163
Jakmip2,0.0,1.1748126,0,1.4279541,1.6327485,0.8745708,False,6305
Dcp2,0.0,0.83388305,0,1.0437739,1.0861042,0.96102554,False,5071
Mcc,0.0,0.26616693,0,0.3530785,0.312749,1.1289517,False,1950
A930012L18Rik,0.0,0.10974513,0,0.11250498,0.13192701,0.852782,False,995
Ythdc2,0.0,1.1765118,0,1.3908716,1.6356498,0.85034806,False,6316
Kcnn2,1.0,0.80389804,1,1.3022039,1.0415987,1.2501974,True,4619
A330093E20Rik,0.0,0.0035982009,0,0.0035856122,0.0039565233,0.9062532,False,34
Trim36,0.0,0.012293853,0,0.012543768,0.01436703,0.873094,False,107
Pggt1b,0.0,0.13373314,0,0.13865104,0.15944691,0.86957496,False,1172
Ccdc112,0.0,0.69505244,0,0.82233155,0.8827368,0.9315705,False,4553
Fem1c,0.0,0.627986,0,0.70505434,0.78739417,0.89542747,False,4250
Ticam2,0.0,0.019690154,0,0.020104062,0.023540752,0.854011,False,185
Tmed7,0.0,2.1164417,0,2.7826214,3.5072687,0.79338706,False,8090
Eif1a,0.0,2.3406296,0,3.3293817,4.0260205,0.82696587,False,8202
Cdo1,0.0,0.59240377,0,0.735688,0.73776174,0.99718916,False,3999
Atg12,0.0,1.4187906,0,1.8279955,2.0683713,0.88378495,False,6910
Ap3s1,0.0,3.318041,0,5.188724,6.634368,0.7820977,False,8790
Commd10,0.0,0.3922039,0,0.4227301,0.47049996,0.89847,False,3038
Sema6a,0.0,0.11674163,0,0.16110013,0.14006676,1.1501667,False,850
Eno1b,0.0,0.045677163,0,0.046593916,0.05548378,0.83977544,False,430
Dtwd2,0.0,0.10304847,0,0.10543353,0.12420098,0.84889454,False,938
Dmxl1,0.0,1.6017991,0,2.2330635,2.4188488,0.92319274,False,7163
Tnfaip8,0.0,0.016791604,0,0.018710418,0.01995693,0.9375399,False,120
Hsd17b4,0.0,0.27636182,0,0.3053638,0.32504657,0.93944633,False,2222
Prr16,0.0,0.11624188,0,0.12952925,0.13948184,0.92864597,False,996
Gm4950,0.0,0.04087956,0,0.043010823,0.049580965,0.8674866,False,374
Srfbp1,0.0,0.09405297,0,0.09361217,0.11382162,0.82244635,False,862
Sncaip,0.0,0.0015992004,0,0.0015968026,0.0017036384,0.9372896,False,7
Snx2,0.0,1.2369815,0,1.5930744,1.7400396,0.9155392,False,6390
Snx24,0.0,0.31954023,0,0.3362085,0.37814105,0.8891087,False,2603
Ppic,0.0,0.0011994003,0,0.0011980815,0.0012649902,0.9471074,False,5
Cep120,0.0,0.7026487,0,0.7965194,0.8936939,0.8912664,False,4681
Csnk1g3,0.0,2.477961,0,3.4488595,4.35786,0.7914113,False,8355
Redrum,0.0,0.00069965015,0,0.0006992305,0.0007242733,0.9654236,False,7
Zfp608,0.0,0.13083458,0,0.1531125,0.15619233,0.98028183,False,1057
Gm26742,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,8
Gm4221,0.0,0.0030984508,0,0.003089159,0.0033872281,0.91200215,False,29
Gramd3,0.0,0.004197901,0,0.0045805364,0.004645211,0.98607713,False,22
Aldh7a1,0.0,0.49015492,0,0.59339064,0.5989929,0.99064726,False,3466
Phax,0.0,1.3206397,0,1.8226098,1.8883982,0.9651618,False,6512
Tex43,0.0,0.0059970017,0,0.0059616333,0.006733998,0.8853037,False,58
Lmnb1,0.0,0.08185907,0,0.085761435,0.09947602,0.8621318,False,747
March3,0.0,0.017791104,0,0.018875768,0.021196203,0.89052594,False,165
C330018D20Rik,0.0,0.2443778,0,0.25624713,0.28677225,0.89355624,False,2041
Megf10,1.0,0.004997501,1,0.0073720636,0.0055667637,1.3242997,True,17
Prrc1,0.0,0.28275862,0,0.31218272,0.33281443,0.9380083,False,2262
Ctxn3,1.0,0.025387306,1,0.06632863,0.030566903,2.1699493,True,143
1700011I03Rik,0.0,0.0025987006,0,0.0033918866,0.0028212168,1.2022779,False,22
Slc12a2,0.0,0.6361819,0,0.78265715,0.79891765,0.97964686,False,4178
Fbn2,0.0,0.04937531,0,0.06713401,0.060033284,1.1182798,False,383
Gm26507,0.0,0.0077961017,0,0.008335856,0.008871089,0.93966556,False,75
Isoc1,0.0,0.14032984,0,0.1662312,0.16682582,0.99643564,False,1149
A730017C20Rik,0.0,1.3681159,0,1.9739333,1.9746898,0.9996169,False,6449
Chsy3,0.0,0.04767616,0,0.050405685,0.057944003,0.8699034,False,435
Iigp1,1.0,0.0016991504,1,0.002496113,0.0018140359,1.3759997,True,4
Smim3,0.0,0.04387806,0,0.05954993,0.05326903,1.1179091,False,343
Dctn4,0.0,2.684258,0,3.879805,4.877445,0.7954585,False,8469
Rbm22,0.0,0.6784608,0,0.7493611,0.8589203,0.87244546,False,4574
Synpo,0.0,2.0335832,0,3.2411752,3.3224576,0.97553545,False,7707
Ndst1,0.0,1.0502748,0,1.6527101,1.4243559,1.1603211,False,5419
Rps14,0.0,20.912443,0,78.79801,131.92033,0.59731513,False,9298
Cd74,1.0,0.012993503,1,0.20594871,0.015228341,2.3944945,True,57
Tcof1,0.0,0.34372813,0,0.3967332,0.4084403,0.9713371,False,2614
Arsi,0.0,0.0016991504,0,0.0018963529,0.0018140359,1.0453779,False,13
Camk2a,1.0,10.374912,1,84.351326,39.540283,2.133301,True,9207
Slc6a7,0.0,1.3612194,0,2.1663888,1.962064,1.1041377,False,6398
Pdgfrb,1.0,0.009395302,1,0.024501882,0.0108063705,2.2673557,True,51
Csf1r,1.0,0.11374313,1,0.85271496,0.13656616,6.2439694,True,272
Hmgxb3,0.0,0.41079462,0,0.45418173,0.49462107,0.9182418,False,3130
Slc26a2,0.0,0.13263369,0,0.14784038,0.1582138,0.9344342,False,1102
Pde6a,0.0,0.14802599,0,0.16091299,0.17544241,0.9171841,False,1276
Ppargc1b,0.0,0.57411295,0,0.6915529,0.71254766,0.97053564,False,3928
Arhgef37,0.0,0.00069965015,0,0.0006992305,0.0007242733,0.9654236,False,7
Csnk1a1,0.0,7.821389,0,21.749483,24.893497,0.87370133,False,9287
Bvht,0.0,0.04137931,0,0.04526879,0.05019511,0.9018566,False,363
Carmn,1.0,0.0021989006,1,0.003993565,0.0023709696,1.6843593,True,14
Il17b,0.0,0.029785108,0,0.029900443,0.035981942,0.8309847,False,284
Gm38165,0.0,0.0032983508,0,0.0034877204,0.003614444,0.9649396,False,32
Pcyox1l,0.0,0.4409795,0,0.47844845,0.53400326,0.89596546,False,3291
Grpel2,0.0,0.5278361,0,0.54273266,0.6495824,0.83551013,False,3924
1500015A07Rik,0.0,0.297951,0,0.32435107,0.35140932,0.9230007,False,2417
Afap1l1,0.0,0.1502249,0,0.17045301,0.17791587,0.958054,False,1246
Ablim3,0.0,0.37711143,0,0.44523776,0.45101482,0.98719096,False,2850
Sh3tc2,0.0,0.00069965015,0,0.0006992305,0.0007242733,0.9654236,False,5
Adrb2,0.0,0.010594702,0,0.014082063,0.012281779,1.1465818,False,55
Gm9949,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,6
Htr4,0.0,0.017391304,0,0.019489596,0.020701427,0.9414614,False,158
Fbxo38,0.0,0.39690155,0,0.41332507,0.47658503,0.86726403,False,3104
Spink10,0.0,0.11754123,0,0.13132462,0.14100157,0.93136996,False,1016
Spink13,0.0,0.012493753,0,0.0149378525,0.014612427,1.0222704,False,111
Gm17732,0.0,0.013993003,0,0.013798579,0.016468074,0.83789873,False,135
2700046A07Rik,0.0,0.0020989506,0,0.0020947543,0.0022589706,0.92730474,False,18
Apcdd1,0.0,0.0038980509,0,0.0040831645,0.0043004327,0.94947755,False,37
Napg,0.0,4.642179,0,9.415934,10.977409,0.85775554,False,9071
Piezo2,0.0,0.016591704,0,0.021515971,0.01970825,1.091724,False,140
Txnl1,1.0,3.9270365,1,12.03566,8.525125,1.411787,True,8555
Wdr7,0.0,2.8593702,0,5.081081,5.3391213,0.9516699,False,8451
St8sia3os,0.0,0.004397801,0,0.004378898,0.0048750923,0.8982185,False,41
St8sia3,0.0,2.7933033,0,4.96367,5.162705,0.9614474,False,8416
Onecut2,1.0,0.44527736,1,1.0045271,0.53963846,1.8614818,True,2319
Fech,0.0,0.8449775,0,0.9866614,1.1027412,0.89473516,False,5193
Nars,0.0,3.0745628,0,5.286523,5.931863,0.89120793,False,8605
Atp8b1,0.0,0.14232883,0,0.1666657,0.16906026,0.9858361,False,1181
A330084C13Rik,0.0,0.03758121,0,0.039571118,0.045535367,0.8690194,False,349
Nedd4l,0.0,3.3843079,0,8.156271,6.8311343,1.1939849,False,8503
Alpk2,0.0,0.0024987506,0,0.0026926761,0.0027083645,0.99420744,False,24
Malt1,0.0,0.23348325,0,0.25175762,0.2739107,0.9191229,False,1919
Zfp532,0.0,0.5996002,0,0.7139143,0.74774075,0.95476174,False,4100
Oacyl,0.0,0.023688156,0,0.02432886,0.028470427,0.85453093,False,224
Sec11c,0.0,2.8332834,0,4.90423,5.269143,0.93074524,False,8348
Grp,1.0,1.3364317,1,8.549937,1.9169377,4.460206,True,3076
Lman1,0.0,0.5530235,0,0.63026,0.68371886,0.92181164,False,3865
Ccbe1,1.0,0.07536232,1,0.1294659,0.091656215,1.4125162,True,526
Pmaip1,0.0,0.058070965,0,0.08349268,0.07065993,1.1816128,False,442
Mc4r,0.0,0.050374813,0,0.06423541,0.061260972,1.0485536,False,423
Gnal,1.0,1.6341829,1,4.4141455,2.4828308,1.7778679,True,6151
Chmp1b,0.0,0.51124436,0,0.5639729,0.6272416,0.89913183,False,3746
Mppe1,0.0,0.014792603,0,0.015374919,0.017464494,0.88035303,False,139
Impa2,0.0,0.028285857,0,0.028688036,0.034139663,0.840314,False,270
Cidea,1.0,0.16691653,1,0.29680622,0.19699521,1.5066671,True,1147
Tubb6,0.0,0.00069965015,0,0.0006992305,0.0007242733,0.9654236,False,5
Afg3l2,0.0,0.8903548,0,1.0390563,1.1720444,0.88653326,False,5430
Prelid3a,0.0,0.5932034,0,0.7063512,0.7388688,0.9559901,False,4071
Spire1,0.0,2.328136,0,3.5051708,3.996372,0.87708825,False,8165
Gm17669,0.0,0.024787607,0,0.025175197,0.02982672,0.8440485,False,231
Cep76,0.0,0.09215392,0,0.09346602,0.111617185,0.8373802,False,836
Psmg2,0.0,0.3844078,0,0.47336742,0.4604211,1.0281185,False,2799
Ptpn2,0.0,0.4133933,0,0.4558382,0.4979997,0.9153383,False,3142
Gm26910,0.0,0.07816092,0,0.07925612,0.09503226,0.83399165,False,706
Seh1l,0.0,0.7731134,0,0.90153617,0.9964033,0.9047904,False,4948
Cep192,0.0,0.22158921,0,0.24807444,0.25993988,0.95435315,False,1792
Ldlrad4,0.0,0.4301849,0,0.53763336,0.51988214,1.0341446,False,3078
Fam210a,0.0,0.5306347,0,0.58695126,0.65336126,0.8983564,False,3847
Rnmt,0.0,1.5484258,0,2.1387234,2.3147945,0.9239366,False,7027
Tcf4,0.0,11.433883,0,57.569122,46.504528,1.2379252,False,9311
Rab27b,1.0,1.3335333,1,2.4024389,1.911687,1.2567115,True,6051
4930503L19Rik,0.0,0.17231384,0,0.18042092,0.20317477,0.88800853,False,1482
Stard6,0.0,0.013793103,0,0.014004054,0.016219476,0.8634097,False,134
Poli,0.0,0.1722139,0,0.176357,0.20306055,0.86849463,False,1519
Mbd2,0.0,0.67486256,0,0.7792211,0.85377586,0.91267645,False,4491
Dcc,0.0,0.12363818,0,0.14694718,0.14803894,0.99262524,False,1034
Mex3c,0.0,0.5116442,0,0.55956554,0.62777877,0.8913419,False,3733
Smad4,0.0,0.9008496,0,1.130712,1.1882875,0.95154744,False,5319
Elac1,0.0,0.46796602,0,0.5244885,0.5695221,0.92092746,False,3438
Me2,0.0,0.21069466,0,0.23029345,0.24719013,0.931645,False,1776
Mro,1.0,0.1946027,1,0.30348945,0.22860989,1.327543,True,1340
Mapk4,1.0,0.27416292,1,0.47170842,0.32238546,1.4631815,True,1789
D730045A05Rik,1.0,0.004297851,1,0.0060790875,0.0047601336,1.2770834,True,36
