"group","target","Metric","Value"
"swap","DMS","Accuracy",0.3533
"swap","DMS","Accuracy",0.53
"swap","DMS","Accuracy",0.6467
"swap","DMS","Accuracy",0.4667
"swap","DMS","Accuracy",0.2833
"swap","DMS","Accuracy",0.5533
"swap","DMS","Accuracy",0.45
"swap","DMS","Accuracy",0.3567
"swap","DMS","Accuracy",0.4033
"swap","DMS","Accuracy",0.1933
"swap","DMS","Accuracy",0.3833
"swap","DMS","Accuracy",0.5067
"swap","DMS","Accuracy",0.4767
"swap","DMS","Accuracy",0.3767
"swap","DMS","Accuracy",0.3467
"swap","DMS","Accuracy",0.3467
"swap","DMS","Accuracy",0.3967
"original","DMS","Accuracy",0.6933
"original","DMS","Accuracy",0.6933
"original","DMS","Accuracy",0.7267
"original","DMS","Accuracy",0.7
"original","DMS","Accuracy",0.7333
"original","DMS","Accuracy",0.6833
"original","DMS","Accuracy",0.7533
"original","DMS","Accuracy",0.72
"original","DMS","Accuracy",0.7267
"original","DMS","Accuracy",0.72
"original","DMS","Accuracy",0.7167
"original","DMS","Accuracy",0.69
"original","DMS","Accuracy",0.6867
"original","DMS","Accuracy",0.72
"original","DMS","Accuracy",0.6667
"original","DMS","Accuracy",0.58
"original","DMS","Accuracy",0.6667
"original","DMS","Accuracy",0.7133
"original","DMS","Accuracy",0.6833
"original","DMS","Accuracy",0.3067
"original","DMS","Accuracy",0.7533
"original","DMS","Accuracy",0.7067
"original","DMS","Accuracy",0.73
"original","DMS","Accuracy",0.6967
"original","DMS","Accuracy",0.7333
"original","DMS","Accuracy",0.6767
"original","DMS","Accuracy",0.72
"original","DMS","Accuracy",0.6967
"original","DMS","Accuracy",0.69
"original","DMS","Accuracy",0.75
"original","DMS","Accuracy",0.5133
"original","DMS","Accuracy",0.6767
"original","DMS","Accuracy",0.6467
"original","DMS","Accuracy",0.7367
"original","DMS","Accuracy",0.73
"original","DMS","Accuracy",0.6933
"original","DMS","Accuracy",0.71
"original","DMS","Accuracy",0.69
"original","DMS","Accuracy",0.6933
"original","DMS","Accuracy",0.6533
"original","DMS","Accuracy",0.6867
"original","DMS","Accuracy",0.6667
"original","DMS","Accuracy",0.6833
"original","DMS","Accuracy",0.7067
"original","DMS","Accuracy",0.7233
"original","DMS","Accuracy",0.6567
"original","DMS","Accuracy",0.6833
"original","DMS","Accuracy",0.7233
"original","DMS","Accuracy",0.6567
"original","DMS","Accuracy",0.71
"original","DMS","Accuracy",0.6833
"original","DMS","Accuracy",0.7
"original","DMS","Accuracy",0.6467
"original","DMS","Accuracy",0.6633
"original","DMS","Accuracy",0.7367
"original","DMS","Accuracy",0.5333
"original","DMS","Accuracy",0.5833
"original","DMS","Accuracy",0.69
"original","DMS","Accuracy",0.74
"original","DMS","Accuracy",0.7233
"original","DMS","Accuracy",0.6167
"original","DMS","Accuracy",0.7167
"original","DMS","Accuracy",0.73
"original","DMS","Accuracy",0.75
"original","DMS","Accuracy",0.67
"original","DMS","Accuracy",0.75
"original","DMS","Accuracy",0.6233
"original","DMS","Accuracy",0.7
"original","DMS","Accuracy",0.6967
"original","DMS","Accuracy",0.6833
"original","DMS","Accuracy",0.6767
"original","DMS","Accuracy",0.73
"original","DMS","Accuracy",0.6667
"original","DMS","Accuracy",0.68
"original","DMS","Accuracy",0.7067
"original","DMS","Accuracy",0.68
"original","DMS","Accuracy",0.6767
"original","DMS","Accuracy",0.6967
"original","DMS","Accuracy",0.69
"original","DMS","Accuracy",0.7267
"original","DMS","Accuracy",0.7367
"original","DMS","Accuracy",0.74
"original","DMS","Accuracy",0.6167
"original","DMS","Accuracy",0.76
"original","DMS","Accuracy",0.72
"original","DMS","Accuracy",0.7467
"original","DMS","Accuracy",0.69
"original","DMS","Accuracy",0.74
"original","DMS","Accuracy",0.69
"original","DMS","Accuracy",0.6
"original","DMS","Accuracy",0.67
"original","DMS","Accuracy",0.7067
"original","DMS","Accuracy",0.7233
"original","DMS","Accuracy",0.6033
"original","DMS","Accuracy",0.69
"original","DMS","Accuracy",0.7033
"original","DMS","Accuracy",0.69
"original","DMS","Accuracy",0.73
"original","DMS","Accuracy",0.53
"original","DMS","Accuracy",0.7433
"swap","LH","Accuracy",0.13
"swap","LH","Accuracy",0.2933
"swap","LH","Accuracy",0.2233
"swap","LH","Accuracy",0.2133
"swap","LH","Accuracy",0.2567
"swap","LH","Accuracy",0.33
"swap","LH","Accuracy",0.3567
"swap","LH","Accuracy",0.3267
"swap","LH","Accuracy",0.2233
"swap","LH","Accuracy",0.37
"swap","LH","Accuracy",0.1967
"swap","LH","Accuracy",0.37
"swap","LH","Accuracy",0.3033
"swap","LH","Accuracy",0.2967
"swap","LH","Accuracy",0.2333
"swap","LH","Accuracy",0.3467
"swap","LH","Accuracy",0.2467
"swap","LH","Accuracy",0.44
"swap","LH","Accuracy",0.2033
"swap","LH","Accuracy",0.3267
"swap","LH","Accuracy",0.4567
"swap","LH","Accuracy",0.3033
"swap","LH","Accuracy",0.2567
"swap","LH","Accuracy",0.5633
"swap","LH","Accuracy",0.2833
"swap","LH","Accuracy",0.2833
"swap","LH","Accuracy",0.3133
"swap","LH","Accuracy",0.41
"swap","LH","Accuracy",0.2267
"swap","LH","Accuracy",0.2767
"swap","LH","Accuracy",0.3633
"swap","LH","Accuracy",0.1667
"swap","LH","Accuracy",0.2033
"swap","LH","Accuracy",0.3
"swap","LH","Accuracy",0.2333
"swap","LH","Accuracy",0.45
"swap","LH","Accuracy",0.26
"swap","LH","Accuracy",0.2233
"swap","LH","Accuracy",0.3733
"swap","LH","Accuracy",0.41
"swap","LH","Accuracy",0.3333
"swap","LH","Accuracy",0.3
"swap","LH","Accuracy",0.3667
"swap","LH","Accuracy",0.19
"swap","LH","Accuracy",0.1633
"swap","LH","Accuracy",0.2333
"swap","LH","Accuracy",0.2967
"swap","LH","Accuracy",0.3033
"swap","LH","Accuracy",0.1967
"swap","LH","Accuracy",0.3
"swap","LH","Accuracy",0.26
"swap","LH","Accuracy",0.19
"swap","LH","Accuracy",0.2833
"swap","LH","Accuracy",0.1833
"swap","LH","Accuracy",0.1867
"swap","LH","Accuracy",0.4067
"swap","LH","Accuracy",0.64
"swap","LH","Accuracy",0.2467
"swap","LH","Accuracy",0.26
"swap","LH","Accuracy",0.2533
"swap","LH","Accuracy",0.4967
"swap","LH","Accuracy",0.3567
"swap","LH","Accuracy",0.2067
"swap","LH","Accuracy",0.23
"swap","LH","Accuracy",0.1333
"swap","LH","Accuracy",0.3067
"swap","LH","Accuracy",0.2067
"swap","LH","Accuracy",0.7667
"swap","LH","Accuracy",0.37
"swap","LH","Accuracy",0.2667
"swap","LH","Accuracy",0.33
"swap","LH","Accuracy",0.26
"swap","LH","Accuracy",0.3367
"swap","LH","Accuracy",0.2867
"swap","LH","Accuracy",0.32
"swap","LH","Accuracy",0.3567
"swap","LH","Accuracy",0.2333
"swap","LH","Accuracy",0.3933
"swap","LH","Accuracy",0.4433
"swap","LH","Accuracy",0.2867
"swap","LH","Accuracy",0.38
"swap","LH","Accuracy",0.22
"swap","LH","Accuracy",0.31
"swap","LH","Accuracy",0.21
"swap","LH","Accuracy",0.43
"swap","LH","Accuracy",0.3267
"swap","LH","Accuracy",0.32
"swap","LH","Accuracy",0.4567
"swap","LH","Accuracy",0.2833
"swap","LH","Accuracy",0.41
"swap","LH","Accuracy",0.2833
"swap","LH","Accuracy",0.2633
"swap","LH","Accuracy",0.31
"swap","LH","Accuracy",0.3167
"swap","LH","Accuracy",0.3333
"swap","LH","Accuracy",0.1467
"swap","LH","Accuracy",0.1667
"swap","LH","Accuracy",0.4533
"swap","LH","Accuracy",0.2333
"swap","LH","Accuracy",0.2067
"original","LH","Accuracy",0.6
"original","LH","Accuracy",0.47
"original","LH","Accuracy",0.4667
"original","LH","Accuracy",0.5567
"original","LH","Accuracy",0.5833
"original","LH","Accuracy",0.4967
"original","LH","Accuracy",0.4767
"original","LH","Accuracy",0.5167
"original","LH","Accuracy",0.4867
"original","LH","Accuracy",0.63
"original","LH","Accuracy",0.5733
"original","LH","Accuracy",0.5933
"original","LH","Accuracy",0.4867
"original","LH","Accuracy",0.4533
"original","LH","Accuracy",0.43
"original","LH","Accuracy",0.58
"original","LH","Accuracy",0.4867
"original","LH","Accuracy",0.54
"original","LH","Accuracy",0.5267
"original","LH","Accuracy",0.5767
"original","LH","Accuracy",0.5433
"original","LH","Accuracy",0.3833
"original","LH","Accuracy",0.4967
"original","LH","Accuracy",0.56
"original","LH","Accuracy",0.5467
"original","LH","Accuracy",0.6267
"original","LH","Accuracy",0.44
"original","LH","Accuracy",0.5267
"original","LH","Accuracy",0.4867
"original","LH","Accuracy",0.4833
"original","LH","Accuracy",0.37
"original","LH","Accuracy",0.5
"original","LH","Accuracy",0.6033
"original","LH","Accuracy",0.45
"original","LH","Accuracy",0.49
"original","LH","Accuracy",0.5233
"original","LH","Accuracy",0.4867
"original","LH","Accuracy",0.4667
"original","LH","Accuracy",0.5867
"original","LH","Accuracy",0.4633
"original","LH","Accuracy",0.5833
"original","LH","Accuracy",0.5267
"original","LH","Accuracy",0.4833
"original","LH","Accuracy",0.4533
"original","LH","Accuracy",0.3867
"original","LH","Accuracy",0.6133
"original","LH","Accuracy",0.5367
"original","LH","Accuracy",0.4933
"original","LH","Accuracy",0.4967
"original","LH","Accuracy",0.4167
"original","LH","Accuracy",0.56
"original","LH","Accuracy",0.5167
"original","LH","Accuracy",0.4633
"original","LH","Accuracy",0.4667
"original","LH","Accuracy",0.52
"original","LH","Accuracy",0.5933
"original","LH","Accuracy",0.4033
"original","LH","Accuracy",0.4767
"original","LH","Accuracy",0.4967
"original","LH","Accuracy",0.4567
"original","LH","Accuracy",0.4467
